Accession,Pangolin,Protein,Length,State,Collection_Date,Year,Month,Day,Country
QXH28441,B.1.525,ORF3a protein,275,AL,2021-04-13,2021,4,13,USA
QXH28442,B.1.525,envelope protein,75,AL,2021-04-13,2021,4,13,USA
QXH28443,B.1.525,membrane glycoprotein,222,AL,2021-04-13,2021,4,13,USA
QXH28444,B.1.525,ORF6 protein,60,AL,2021-04-13,2021,4,13,USA
QXH28445,B.1.525,ORF7a protein,121,AL,2021-04-13,2021,4,13,USA
QXH28446,B.1.525,ORF7b protein,43,AL,2021-04-13,2021,4,13,USA
QXH28447,B.1.525,ORF8 protein,121,AL,2021-04-13,2021,4,13,USA
QXH28448,B.1.525,nucleocapsid phosphoprotein,418,AL,2021-04-13,2021,4,13,USA
QXH28449,B.1.525,ORF10 protein,38,AL,2021-04-13,2021,4,13,USA
QXH28522,R.1,ORF1ab polyprotein,7096,AL,2021-04-13,2021,4,13,USA
QXH28523,R.1,ORF1a polyprotein,4405,AL,2021-04-13,2021,4,13,USA
QXH28524,R.1,surface glycoprotein,1273,AL,2021-04-13,2021,4,13,USA
QXH28525,R.1,ORF3a protein,275,AL,2021-04-13,2021,4,13,USA
QXH28526,R.1,envelope protein,75,AL,2021-04-13,2021,4,13,USA
QXH28527,R.1,membrane glycoprotein,222,AL,2021-04-13,2021,4,13,USA
QXH28528,R.1,ORF6 protein,61,AL,2021-04-13,2021,4,13,USA
QXH28529,R.1,ORF7a protein,121,AL,2021-04-13,2021,4,13,USA
QXH28530,R.1,ORF7b protein,43,AL,2021-04-13,2021,4,13,USA
QXH28531,R.1,ORF8 protein,121,AL,2021-04-13,2021,4,13,USA
QXH28532,R.1,nucleocapsid phosphoprotein,419,AL,2021-04-13,2021,4,13,USA
QXH28533,R.1,ORF10 protein,38,AL,2021-04-13,2021,4,13,USA
QXH28642,P.1,ORF1ab polyprotein,7093,AL,2021-04-15,2021,4,15,USA
QXH28643,P.1,ORF1a polyprotein,4402,AL,2021-04-15,2021,4,15,USA
QXH28644,P.1,surface glycoprotein,1273,AL,2021-04-15,2021,4,15,USA
QXH28645,P.1,ORF3a protein,275,AL,2021-04-15,2021,4,15,USA
QXH28646,P.1,envelope protein,75,AL,2021-04-15,2021,4,15,USA
QXH28647,P.1,membrane glycoprotein,222,AL,2021-04-15,2021,4,15,USA
QXH28648,P.1,ORF6 protein,61,AL,2021-04-15,2021,4,15,USA
QXH28649,P.1,ORF7a protein,121,AL,2021-04-15,2021,4,15,USA
QXH28650,P.1,ORF7b protein,43,AL,2021-04-15,2021,4,15,USA
QXH28651,P.1,ORF8 protein,121,AL,2021-04-15,2021,4,15,USA
QXH28652,P.1,nucleocapsid phosphoprotein,419,AL,2021-04-15,2021,4,15,USA
QXH28653,P.1,ORF10 protein,38,AL,2021-04-15,2021,4,15,USA
QXH28714,Q.3,ORF1ab polyprotein,7093,AL,2021-04-16,2021,4,16,USA
QXH28715,Q.3,ORF1a polyprotein,4402,AL,2021-04-16,2021,4,16,USA
QXH28716,Q.3,surface glycoprotein,1270,AL,2021-04-16,2021,4,16,USA
QXH28717,Q.3,ORF3a protein,275,AL,2021-04-16,2021,4,16,USA
QXH28718,Q.3,envelope protein,75,AL,2021-04-16,2021,4,16,USA
QXH28719,Q.3,membrane glycoprotein,222,AL,2021-04-16,2021,4,16,USA
QXH28720,Q.3,ORF6 protein,61,AL,2021-04-16,2021,4,16,USA
QXH28721,Q.3,ORF7a protein,121,AL,2021-04-16,2021,4,16,USA
QXH28722,Q.3,ORF7b protein,43,AL,2021-04-16,2021,4,16,USA
QXH28723,Q.3,,26,AL,2021-04-16,2021,4,16,USA
QXH28724,Q.3,nucleocapsid phosphoprotein,419,AL,2021-04-16,2021,4,16,USA
QXH28725,Q.3,ORF10 protein,38,AL,2021-04-16,2021,4,16,USA
QXH28738,B.1.1.519,ORF1ab polyprotein,7096,AL,2021-04-16,2021,4,16,USA
QXH28739,B.1.1.519,ORF1a polyprotein,4405,AL,2021-04-16,2021,4,16,USA
QXH28740,B.1.1.519,surface glycoprotein,1273,AL,2021-04-16,2021,4,16,USA
QXH28741,B.1.1.519,ORF3a protein,275,AL,2021-04-16,2021,4,16,USA
QXH28742,B.1.1.519,envelope protein,75,AL,2021-04-16,2021,4,16,USA
QXH28743,B.1.1.519,membrane glycoprotein,222,AL,2021-04-16,2021,4,16,USA
QXH28744,B.1.1.519,ORF6 protein,61,AL,2021-04-16,2021,4,16,USA
QXH28745,B.1.1.519,ORF7a protein,121,AL,2021-04-16,2021,4,16,USA
QXH28746,B.1.1.519,ORF7b protein,43,AL,2021-04-16,2021,4,16,USA
QXH28747,B.1.1.519,ORF8 protein,121,AL,2021-04-16,2021,4,16,USA
QXH28748,B.1.1.519,nucleocapsid phosphoprotein,419,AL,2021-04-16,2021,4,16,USA
QXH28749,B.1.1.519,ORF10 protein,38,AL,2021-04-16,2021,4,16,USA
QXH28900,C.37,ORF7a protein,121,AL,2021-04-16,2021,4,16,USA
QXD90973,C.37,ORF1ab polyprotein,7093,AL,2021-03-20,2021,3,20,USA
QXD90974,C.37,ORF1a polyprotein,4402,AL,2021-03-20,2021,3,20,USA
QXD90975,C.37,surface glycoprotein,1266,AL,2021-03-20,2021,3,20,USA
QXD90976,C.37,ORF3a protein,275,AL,2021-03-20,2021,3,20,USA
QXD90977,C.37,envelope protein,75,AL,2021-03-20,2021,3,20,USA
QXD90978,C.37,membrane glycoprotein,222,AL,2021-03-20,2021,3,20,USA
QXD90979,C.37,ORF6 protein,61,AL,2021-03-20,2021,3,20,USA
QXD90980,C.37,ORF7a protein,121,AL,2021-03-20,2021,3,20,USA
QXD90981,C.37,ORF7b protein,43,AL,2021-03-20,2021,3,20,USA
QXD90982,C.37,ORF8 protein,121,AL,2021-03-20,2021,3,20,USA
QXD90983,C.37,nucleocapsid phosphoprotein,419,AL,2021-03-20,2021,3,20,USA
QXD90984,C.37,ORF10 protein,38,AL,2021-03-20,2021,3,20,USA
QXD99078,B.1.637,ORF1ab polyprotein,7093,AL,2021-03-30,2021,3,30,USA
QXD99079,B.1.637,ORF1a polyprotein,4402,AL,2021-03-30,2021,3,30,USA
QXD99080,B.1.637,surface glycoprotein,1272,AL,2021-03-30,2021,3,30,USA
QXD99081,B.1.637,ORF3a protein,275,AL,2021-03-30,2021,3,30,USA
QXD99082,B.1.637,envelope protein,75,AL,2021-03-30,2021,3,30,USA
QXD99083,B.1.637,membrane glycoprotein,222,AL,2021-03-30,2021,3,30,USA
QXD99084,B.1.637,ORF6 protein,61,AL,2021-03-30,2021,3,30,USA
QXD99085,B.1.637,ORF7a protein,121,AL,2021-03-30,2021,3,30,USA
QXD99086,B.1.637,ORF7b protein,43,AL,2021-03-30,2021,3,30,USA
QXD99087,B.1.637,ORF8 protein,121,AL,2021-03-30,2021,3,30,USA
QXD99088,B.1.637,nucleocapsid phosphoprotein,419,AL,2021-03-30,2021,3,30,USA
QXD99089,B.1.637,ORF10 protein,38,AL,2021-03-30,2021,3,30,USA
QXD99102,B.1.1.519,ORF1ab polyprotein,7096,AL,2021-03-30,2021,3,30,USA
QXD99103,B.1.1.519,ORF1a polyprotein,4405,AL,2021-03-30,2021,3,30,USA
QXD99104,B.1.1.519,surface glycoprotein,1273,AL,2021-03-30,2021,3,30,USA
QXD99105,B.1.1.519,ORF3a protein,275,AL,2021-03-30,2021,3,30,USA
QXD99106,B.1.1.519,envelope protein,75,AL,2021-03-30,2021,3,30,USA
QXD99107,B.1.1.519,membrane glycoprotein,222,AL,2021-03-30,2021,3,30,USA
QXD99108,B.1.1.519,ORF6 protein,61,AL,2021-03-30,2021,3,30,USA
QXD99109,B.1.1.519,ORF7a protein,121,AL,2021-03-30,2021,3,30,USA
QXD99110,B.1.1.519,ORF7b protein,43,AL,2021-03-30,2021,3,30,USA
QXD99111,B.1.1.519,ORF8 protein,121,AL,2021-03-30,2021,3,30,USA
QXD99112,B.1.1.519,nucleocapsid phosphoprotein,419,AL,2021-03-30,2021,3,30,USA
QXD99113,B.1.1.519,ORF10 protein,38,AL,2021-03-30,2021,3,30,USA
QXC68616,B.1.1.7,,7093,AL,2021-02-25,2021,2,25,USA
QXC68617,B.1.1.7,ORF1a polyprotein,4402,AL,2021-02-25,2021,2,25,USA
QXC68618,B.1.1.7,surface glycoprotein,1270,AL,2021-02-25,2021,2,25,USA
QXC68619,B.1.1.7,ORF3a protein,275,AL,2021-02-25,2021,2,25,USA
QXC68620,B.1.1.7,envelope protein,75,AL,2021-02-25,2021,2,25,USA
QXC68621,B.1.1.7,membrane glycoprotein,222,AL,2021-02-25,2021,2,25,USA
QXC68622,B.1.1.7,ORF6 protein,61,AL,2021-02-25,2021,2,25,USA
QXC68623,B.1.1.7,ORF7a protein,121,AL,2021-02-25,2021,2,25,USA
QXC68624,B.1.1.7,ORF7b protein,43,AL,2021-02-25,2021,2,25,USA
QXC68626,B.1.1.7,nucleocapsid phosphoprotein,419,AL,2021-02-25,2021,2,25,USA
QXC68627,B.1.1.7,ORF10 protein,38,AL,2021-02-25,2021,2,25,USA
QXC68676,B.1.2,,7096,AL,2021-03-03,2021,3,3,USA
QWY58712,P.1.10,ORF1ab polyprotein,7093,AL,2021-06-03,2021,6,3,USA
QWY58713,P.1.10,ORF1a polyprotein,4402,AL,2021-06-03,2021,6,3,USA
QWY58714,P.1.10,surface glycoprotein,1273,AL,2021-06-03,2021,6,3,USA
QWY58715,P.1.10,ORF3a protein,275,AL,2021-06-03,2021,6,3,USA
QWY58716,P.1.10,envelope protein,75,AL,2021-06-03,2021,6,3,USA
QWY58717,P.1.10,membrane glycoprotein,222,AL,2021-06-03,2021,6,3,USA
QWY58718,P.1.10,ORF6 protein,61,AL,2021-06-03,2021,6,3,USA
QWY58719,P.1.10,ORF7a protein,121,AL,2021-06-03,2021,6,3,USA
QWY58720,P.1.10,ORF7b protein,43,AL,2021-06-03,2021,6,3,USA
QWY58721,P.1.10,ORF8 protein,121,AL,2021-06-03,2021,6,3,USA
QWY58722,P.1.10,nucleocapsid phosphoprotein,419,AL,2021-06-03,2021,6,3,USA
QWY58723,P.1.10,ORF10 protein,38,AL,2021-06-03,2021,6,3,USA
QWY96908,B.1.1.7,ORF1ab polyprotein,7093,AL,2021-02-23,2021,2,23,USA
QWP84816,B.1.526,ORF1ab polyprotein,7093,AL,2021-05-25,2021,5,25,USA
QWP84817,B.1.526,ORF1a polyprotein,4402,AL,2021-05-25,2021,5,25,USA
QWP84818,B.1.526,surface glycoprotein,1273,AL,2021-05-25,2021,5,25,USA
QWP84819,B.1.526,ORF3a protein,275,AL,2021-05-25,2021,5,25,USA
QWP84820,B.1.526,envelope protein,75,AL,2021-05-25,2021,5,25,USA
QWP84821,B.1.526,membrane glycoprotein,222,AL,2021-05-25,2021,5,25,USA
QWP84822,B.1.526,ORF6 protein,61,AL,2021-05-25,2021,5,25,USA
QWP84823,B.1.526,ORF7a protein,121,AL,2021-05-25,2021,5,25,USA
QWP84824,B.1.526,ORF7b protein,43,AL,2021-05-25,2021,5,25,USA
QWP84825,B.1.526,ORF8 protein,121,AL,2021-05-25,2021,5,25,USA
QWP84826,B.1.526,nucleocapsid phosphoprotein,419,AL,2021-05-25,2021,5,25,USA
QWP84827,B.1.526,ORF10 protein,38,AL,2021-05-25,2021,5,25,USA
QWP90091,B.1.541,ORF1ab polyprotein,7096,AL,2021-01-08,2021,1,8,USA
QWP90092,B.1.541,ORF1a polyprotein,4405,AL,2021-01-08,2021,1,8,USA
QWP90093,B.1.541,surface glycoprotein,1273,AL,2021-01-08,2021,1,8,USA
QWP90094,B.1.541,ORF3a protein,275,AL,2021-01-08,2021,1,8,USA
QWP90095,B.1.541,envelope protein,75,AL,2021-01-08,2021,1,8,USA
QWP90096,B.1.541,membrane glycoprotein,222,AL,2021-01-08,2021,1,8,USA
QWP90097,B.1.541,ORF6 protein,61,AL,2021-01-08,2021,1,8,USA
QWP90098,B.1.541,ORF7a protein,121,AL,2021-01-08,2021,1,8,USA
QWP90099,B.1.541,ORF7b protein,43,AL,2021-01-08,2021,1,8,USA
QWP90100,B.1.541,ORF8 protein,121,AL,2021-01-08,2021,1,8,USA
QWP90101,B.1.541,nucleocapsid phosphoprotein,419,AL,2021-01-08,2021,1,8,USA
QWP90102,B.1.541,ORF10 protein,38,AL,2021-01-08,2021,1,8,USA
QWF06998,B.1.258,ORF1ab polyprotein,7096,AL,2021-05-22,2021,5,22,USA
QWF06999,B.1.258,ORF1a polyprotein,4405,AL,2021-05-22,2021,5,22,USA
QWF07000,B.1.258,surface glycoprotein,1271,AL,2021-05-22,2021,5,22,USA
QWF07001,B.1.258,ORF3a protein,275,AL,2021-05-22,2021,5,22,USA
QWF07002,B.1.258,envelope protein,75,AL,2021-05-22,2021,5,22,USA
QWF07003,B.1.258,membrane glycoprotein,222,AL,2021-05-22,2021,5,22,USA
QWF07004,B.1.258,ORF6 protein,61,AL,2021-05-22,2021,5,22,USA
QWF07005,B.1.258,ORF7a protein,121,AL,2021-05-22,2021,5,22,USA
QWF07006,B.1.258,ORF7b protein,43,AL,2021-05-22,2021,5,22,USA
QWF07007,B.1.258,ORF8 protein,121,AL,2021-05-22,2021,5,22,USA
QWF07008,B.1.258,nucleocapsid phosphoprotein,419,AL,2021-05-22,2021,5,22,USA
QWF07009,B.1.258,ORF10 protein,38,AL,2021-05-22,2021,5,22,USA
QWB63959,C.36.3,ORF1ab polyprotein,7096,AL,2021-05-19,2021,5,19,USA
QWB63960,C.36.3,ORF1a polyprotein,4405,AL,2021-05-19,2021,5,19,USA
QWB63961,C.36.3,surface glycoprotein,1271,AL,2021-05-19,2021,5,19,USA
QWB63962,C.36.3,ORF3a protein,275,AL,2021-05-19,2021,5,19,USA
QWB63963,C.36.3,envelope protein,75,AL,2021-05-19,2021,5,19,USA
QWB63964,C.36.3,membrane glycoprotein,222,AL,2021-05-19,2021,5,19,USA
QWB63965,C.36.3,ORF6 protein,61,AL,2021-05-19,2021,5,19,USA
QWB63966,C.36.3,ORF7a protein,121,AL,2021-05-19,2021,5,19,USA
QWB63967,C.36.3,ORF7b protein,43,AL,2021-05-19,2021,5,19,USA
QWB63968,C.36.3,ORF8 protein,121,AL,2021-05-19,2021,5,19,USA
QWB63969,C.36.3,nucleocapsid phosphoprotein,419,AL,2021-05-19,2021,5,19,USA
QWB63970,C.36.3,ORF10 protein,38,AL,2021-05-19,2021,5,19,USA
QVU70711,B.1.637,ORF1ab polyprotein,7093,AL,2021-05-05,2021,5,5,USA
QVU70712,B.1.637,ORF1a polyprotein,4402,AL,2021-05-05,2021,5,5,USA
QVU70713,B.1.637,surface glycoprotein,1272,AL,2021-05-05,2021,5,5,USA
QVU70714,B.1.637,ORF3a protein,275,AL,2021-05-05,2021,5,5,USA
QVU70715,B.1.637,envelope protein,75,AL,2021-05-05,2021,5,5,USA
QVU70716,B.1.637,membrane glycoprotein,222,AL,2021-05-05,2021,5,5,USA
QVU70717,B.1.637,ORF6 protein,61,AL,2021-05-05,2021,5,5,USA
QVU70718,B.1.637,ORF7a protein,121,AL,2021-05-05,2021,5,5,USA
QVU70719,B.1.637,ORF7b protein,43,AL,2021-05-05,2021,5,5,USA
QVU70720,B.1.637,ORF8 protein,126,AL,2021-05-05,2021,5,5,USA
QVU70721,B.1.637,nucleocapsid phosphoprotein,419,AL,2021-05-05,2021,5,5,USA
QVU70722,B.1.637,ORF10 protein,38,AL,2021-05-05,2021,5,5,USA
QVO76547,P.2,ORF1ab polyprotein,7096,AL,2021-03-14,2021,3,14,USA
QVO76548,P.2,ORF1a polyprotein,4405,AL,2021-03-14,2021,3,14,USA
QVO76549,P.2,surface glycoprotein,1273,AL,2021-03-14,2021,3,14,USA
QVO76550,P.2,ORF3a protein,275,AL,2021-03-14,2021,3,14,USA
QVO76551,P.2,envelope protein,75,AL,2021-03-14,2021,3,14,USA
QVO76552,P.2,membrane glycoprotein,222,AL,2021-03-14,2021,3,14,USA
QVO76553,P.2,ORF6 protein,61,AL,2021-03-14,2021,3,14,USA
QVO76554,P.2,ORF7a protein,121,AL,2021-03-14,2021,3,14,USA
QVO76555,P.2,ORF7b protein,43,AL,2021-03-14,2021,3,14,USA
QVO76556,P.2,ORF8 protein,121,AL,2021-03-14,2021,3,14,USA
QVO76557,P.2,nucleocapsid phosphoprotein,419,AL,2021-03-14,2021,3,14,USA
QVO76558,P.2,ORF10 protein,38,AL,2021-03-14,2021,3,14,USA
QVO94567,B.1.526,ORF1ab polyprotein,7093,AL,2021-02-25,2021,2,25,USA
QVO94568,B.1.526,ORF1a polyprotein,4402,AL,2021-02-25,2021,2,25,USA
QVO94569,B.1.526,surface glycoprotein,1273,AL,2021-02-25,2021,2,25,USA
QVO94570,B.1.526,ORF3a protein,275,AL,2021-02-25,2021,2,25,USA
QVO94571,B.1.526,envelope protein,75,AL,2021-02-25,2021,2,25,USA
QVO94572,B.1.526,membrane glycoprotein,222,AL,2021-02-25,2021,2,25,USA
QVO94573,B.1.526,ORF6 protein,61,AL,2021-02-25,2021,2,25,USA
QVO94574,B.1.526,ORF7a protein,121,AL,2021-02-25,2021,2,25,USA
QVO94575,B.1.526,ORF7b protein,43,AL,2021-02-25,2021,2,25,USA
QVO94576,B.1.526,ORF8 protein,121,AL,2021-02-25,2021,2,25,USA
QVO94577,B.1.526,nucleocapsid phosphoprotein,419,AL,2021-02-25,2021,2,25,USA
QVO94578,B.1.526,ORF10 protein,38,AL,2021-02-25,2021,2,25,USA
QVP08770,B.1.243,ORF1ab polyprotein,7096,AL,2021-03-07,2021,3,7,USA
QVP08771,B.1.243,ORF1a polyprotein,4405,AL,2021-03-07,2021,3,7,USA
QVP08772,B.1.243,surface glycoprotein,1273,AL,2021-03-07,2021,3,7,USA
QVP08773,B.1.243,ORF3a protein,275,AL,2021-03-07,2021,3,7,USA
QVP08774,B.1.243,envelope protein,75,AL,2021-03-07,2021,3,7,USA
QVP08775,B.1.243,membrane glycoprotein,222,AL,2021-03-07,2021,3,7,USA
QVP08776,B.1.243,ORF6 protein,61,AL,2021-03-07,2021,3,7,USA
QVP08777,B.1.243,ORF7a protein,121,AL,2021-03-07,2021,3,7,USA
QVP08778,B.1.243,ORF7b protein,43,AL,2021-03-07,2021,3,7,USA
QVP08779,B.1.243,ORF8 protein,121,AL,2021-03-07,2021,3,7,USA
QVP08780,B.1.243,nucleocapsid phosphoprotein,419,AL,2021-03-07,2021,3,7,USA
QVP08781,B.1.243,ORF10 protein,38,AL,2021-03-07,2021,3,7,USA
QVP09355,R.1,ORF1ab polyprotein,7096,AL,2021-03-12,2021,3,12,USA
QVP09356,R.1,ORF1a polyprotein,4405,AL,2021-03-12,2021,3,12,USA
QVP09357,R.1,surface glycoprotein,1273,AL,2021-03-12,2021,3,12,USA
QVP09358,R.1,ORF3a protein,275,AL,2021-03-12,2021,3,12,USA
QVP09359,R.1,envelope protein,75,AL,2021-03-12,2021,3,12,USA
QVP09360,R.1,membrane glycoprotein,222,AL,2021-03-12,2021,3,12,USA
QVP09361,R.1,ORF6 protein,61,AL,2021-03-12,2021,3,12,USA
QVP09362,R.1,ORF7a protein,121,AL,2021-03-12,2021,3,12,USA
QVP09363,R.1,ORF7b protein,43,AL,2021-03-12,2021,3,12,USA
QVP09364,R.1,ORF8 protein,121,AL,2021-03-12,2021,3,12,USA
QVP09365,R.1,nucleocapsid phosphoprotein,419,AL,2021-03-12,2021,3,12,USA
QVP09366,R.1,ORF10 protein,38,AL,2021-03-12,2021,3,12,USA
QVN37754,Q.4,ORF1ab polyprotein,7093,AL,2021-05-10,2021,5,10,USA
QVN37755,Q.4,ORF1a polyprotein,4402,AL,2021-05-10,2021,5,10,USA
QVN37756,Q.4,surface glycoprotein,1270,AL,2021-05-10,2021,5,10,USA
QVN37757,Q.4,ORF3a protein,275,AL,2021-05-10,2021,5,10,USA
QVN37758,Q.4,envelope protein,75,AL,2021-05-10,2021,5,10,USA
QVN37759,Q.4,membrane glycoprotein,222,AL,2021-05-10,2021,5,10,USA
QVN37760,Q.4,ORF6 protein,61,AL,2021-05-10,2021,5,10,USA
QVN37761,Q.4,ORF7a protein,116,AL,2021-05-10,2021,5,10,USA
QVN37762,Q.4,ORF7b protein,43,AL,2021-05-10,2021,5,10,USA
QVN37763,Q.4,,26,AL,2021-05-10,2021,5,10,USA
QVN37764,Q.4,nucleocapsid phosphoprotein,419,AL,2021-05-10,2021,5,10,USA
QVN37765,Q.4,ORF10 protein,38,AL,2021-05-10,2021,5,10,USA
QVJ20378,B.1.429,ORF1ab polyprotein,7096,AL,2021-04-11,2021,4,11,USA
QVJ20379,B.1.429,ORF1a polyprotein,4405,AL,2021-04-11,2021,4,11,USA
QVJ20380,B.1.429,surface glycoprotein,1273,AL,2021-04-11,2021,4,11,USA
QVJ20381,B.1.429,ORF3a protein,275,AL,2021-04-11,2021,4,11,USA
QVJ20382,B.1.429,envelope protein,75,AL,2021-04-11,2021,4,11,USA
QVJ20383,B.1.429,membrane glycoprotein,222,AL,2021-04-11,2021,4,11,USA
QVJ20384,B.1.429,ORF6 protein,61,AL,2021-04-11,2021,4,11,USA
QVJ20385,B.1.429,ORF7a protein,121,AL,2021-04-11,2021,4,11,USA
QVJ20386,B.1.429,ORF7b protein,43,AL,2021-04-11,2021,4,11,USA
QVJ20387,B.1.429,ORF8 protein,121,AL,2021-04-11,2021,4,11,USA
QVJ20388,B.1.429,nucleocapsid phosphoprotein,419,AL,2021-04-11,2021,4,11,USA
QVJ20389,B.1.429,ORF10 protein,38,AL,2021-04-11,2021,4,11,USA
QVG17501,P.1.10,ORF1ab polyprotein,7093,AL,2021-04-21,2021,4,21,USA
QVG17502,P.1.10,ORF1a polyprotein,4402,AL,2021-04-21,2021,4,21,USA
QVG17503,P.1.10,surface glycoprotein,1273,AL,2021-04-21,2021,4,21,USA
QVG17504,P.1.10,ORF3a protein,275,AL,2021-04-21,2021,4,21,USA
QVG17505,P.1.10,envelope protein,75,AL,2021-04-21,2021,4,21,USA
QVG17506,P.1.10,membrane glycoprotein,222,AL,2021-04-21,2021,4,21,USA
QVG17507,P.1.10,ORF6 protein,61,AL,2021-04-21,2021,4,21,USA
QVG17508,P.1.10,ORF7a protein,121,AL,2021-04-21,2021,4,21,USA
QVG17509,P.1.10,ORF7b protein,43,AL,2021-04-21,2021,4,21,USA
QVG17510,P.1.10,ORF8 protein,121,AL,2021-04-21,2021,4,21,USA
QVG17511,P.1.10,nucleocapsid phosphoprotein,419,AL,2021-04-21,2021,4,21,USA
QVG17512,P.1.10,ORF10 protein,38,AL,2021-04-21,2021,4,21,USA
QVG19388,B.1.617.2,ORF1ab polyprotein,7096,AL,2021-04-19,2021,4,19,USA
QVG19389,B.1.617.2,ORF1a polyprotein,4405,AL,2021-04-19,2021,4,19,USA
QVG19390,B.1.617.2,surface glycoprotein,1271,AL,2021-04-19,2021,4,19,USA
QVG19391,B.1.617.2,ORF3a protein,275,AL,2021-04-19,2021,4,19,USA
QVG19392,B.1.617.2,envelope protein,75,AL,2021-04-19,2021,4,19,USA
QVG19393,B.1.617.2,membrane glycoprotein,222,AL,2021-04-19,2021,4,19,USA
QVG19394,B.1.617.2,ORF6 protein,61,AL,2021-04-19,2021,4,19,USA
QVG19395,B.1.617.2,ORF7a protein,121,AL,2021-04-19,2021,4,19,USA
QVG19396,B.1.617.2,ORF7b protein,43,AL,2021-04-19,2021,4,19,USA
QVG19397,B.1.617.2,ORF8 protein,121,AL,2021-04-19,2021,4,19,USA
QVG19398,B.1.617.2,nucleocapsid phosphoprotein,419,AL,2021-04-19,2021,4,19,USA
QVG19399,B.1.617.2,ORF10 protein,38,AL,2021-04-19,2021,4,19,USA
QUQ36096,B.1.427,ORF1ab polyprotein,7096,AL,2021-04-07,2021,4,7,USA
QUQ36097,B.1.427,ORF1a polyprotein,4405,AL,2021-04-07,2021,4,7,USA
QUQ36098,B.1.427,surface glycoprotein,1273,AL,2021-04-07,2021,4,7,USA
QUQ36099,B.1.427,ORF3a protein,275,AL,2021-04-07,2021,4,7,USA
QUQ36100,B.1.427,envelope protein,75,AL,2021-04-07,2021,4,7,USA
QUQ36101,B.1.427,membrane glycoprotein,222,AL,2021-04-07,2021,4,7,USA
QUQ36102,B.1.427,ORF6 protein,61,AL,2021-04-07,2021,4,7,USA
QUQ36103,B.1.427,ORF7a protein,121,AL,2021-04-07,2021,4,7,USA
QUQ36104,B.1.427,ORF7b protein,43,AL,2021-04-07,2021,4,7,USA
QUQ36105,B.1.427,ORF8 protein,121,AL,2021-04-07,2021,4,7,USA
QUQ36106,B.1.427,nucleocapsid phosphoprotein,419,AL,2021-04-07,2021,4,7,USA
QUQ36107,B.1.427,ORF10 protein,38,AL,2021-04-07,2021,4,7,USA
QUF13959,P.1,ORF1ab polyprotein,7093,AL,2021-03-29,2021,3,29,USA
QUF13960,P.1,ORF1a polyprotein,4402,AL,2021-03-29,2021,3,29,USA
QUF13961,P.1,surface glycoprotein,1273,AL,2021-03-29,2021,3,29,USA
QUF13962,P.1,ORF3a protein,275,AL,2021-03-29,2021,3,29,USA
QUF13963,P.1,envelope protein,75,AL,2021-03-29,2021,3,29,USA
QUF13964,P.1,membrane glycoprotein,222,AL,2021-03-29,2021,3,29,USA
QUF13965,P.1,ORF6 protein,61,AL,2021-03-29,2021,3,29,USA
QUF13966,P.1,ORF7a protein,121,AL,2021-03-29,2021,3,29,USA
QUF13967,P.1,ORF7b protein,43,AL,2021-03-29,2021,3,29,USA
QUF13968,P.1,ORF8 protein,121,AL,2021-03-29,2021,3,29,USA
QUF13969,P.1,nucleocapsid phosphoprotein,419,AL,2021-03-29,2021,3,29,USA
QUF13970,P.1,ORF10 protein,38,AL,2021-03-29,2021,3,29,USA
QUF45156,P.1.10,ORF1ab polyprotein,7093,AL,2021-03-30,2021,3,30,USA
QUF45157,P.1.10,ORF1a polyprotein,4402,AL,2021-03-30,2021,3,30,USA
QUF45158,P.1.10,surface glycoprotein,1273,AL,2021-03-30,2021,3,30,USA
QUF45159,P.1.10,ORF3a protein,275,AL,2021-03-30,2021,3,30,USA
QUF45160,P.1.10,envelope protein,75,AL,2021-03-30,2021,3,30,USA
QUF45161,P.1.10,membrane glycoprotein,222,AL,2021-03-30,2021,3,30,USA
QUF45162,P.1.10,ORF6 protein,61,AL,2021-03-30,2021,3,30,USA
QUF45163,P.1.10,ORF7a protein,121,AL,2021-03-30,2021,3,30,USA
QUF45164,P.1.10,ORF7b protein,43,AL,2021-03-30,2021,3,30,USA
QUF45165,P.1.10,ORF8 protein,121,AL,2021-03-30,2021,3,30,USA
QUF45166,P.1.10,nucleocapsid phosphoprotein,419,AL,2021-03-30,2021,3,30,USA
QUF45167,P.1.10,ORF10 protein,38,AL,2021-03-30,2021,3,30,USA
QUB13202,B.1.577,ORF1ab polyprotein,7096,AL,2021-03-13,2021,3,13,USA
QUB13203,B.1.577,ORF1a polyprotein,4405,AL,2021-03-13,2021,3,13,USA
QUB13204,B.1.577,surface glycoprotein,1273,AL,2021-03-13,2021,3,13,USA
QUB13205,B.1.577,ORF3a protein,275,AL,2021-03-13,2021,3,13,USA
QUB13206,B.1.577,envelope protein,75,AL,2021-03-13,2021,3,13,USA
QUB13207,B.1.577,membrane glycoprotein,222,AL,2021-03-13,2021,3,13,USA
QUB13208,B.1.577,ORF6 protein,61,AL,2021-03-13,2021,3,13,USA
QUB13209,B.1.577,ORF7a protein,121,AL,2021-03-13,2021,3,13,USA
QUB13210,B.1.577,ORF7b protein,43,AL,2021-03-13,2021,3,13,USA
QUB13211,B.1.577,ORF8 protein,121,AL,2021-03-13,2021,3,13,USA
QUB13212,B.1.577,nucleocapsid phosphoprotein,419,AL,2021-03-13,2021,3,13,USA
