Accession,Pangolin,Protein,Length,Country,Collection_Date,Year,Month,Day
UPE86962,B.1.221,surface glycoprotein,1273,France,2021-01-10,2021,1,10
UPE86963,B.1.221,ORF3a protein,275,France,2021-01-10,2021,1,10
UPE86964,B.1.221,envelope protein,75,France,2021-01-10,2021,1,10
UPE86965,B.1.221,membrane glycoprotein,222,France,2021-01-10,2021,1,10
UPE86966,B.1.221,ORF6 protein,61,France,2021-01-10,2021,1,10
UPE86967,B.1.221,ORF7a protein,121,France,2021-01-10,2021,1,10
UPE86968,B.1.221,ORF7b protein,43,France,2021-01-10,2021,1,10
UPE86969,B.1.221,ORF8 protein,121,France,2021-01-10,2021,1,10
UPE86970,B.1.221,nucleocapsid phosphoprotein,419,France,2021-01-10,2021,1,10
UPE86971,B.1.221,ORF10 protein,38,France,2021-01-10,2021,1,10
UPE88067,B.1.160,ORF1ab polyprotein,7096,France,2020-07-30,2020,7,30
UPE88068,B.1.160,ORF1a polyprotein,4405,France,2020-07-30,2020,7,30
UPE88069,B.1.160,surface glycoprotein,1273,France,2020-07-30,2020,7,30
UPE88070,B.1.160,ORF3a protein,275,France,2020-07-30,2020,7,30
UPE88071,B.1.160,envelope protein,75,France,2020-07-30,2020,7,30
UPE88072,B.1.160,membrane glycoprotein,222,France,2020-07-30,2020,7,30
UPE88073,B.1.160,ORF6 protein,61,France,2020-07-30,2020,7,30
UPE88074,B.1.160,ORF7a protein,121,France,2020-07-30,2020,7,30
UPE88075,B.1.160,ORF7b protein,43,France,2020-07-30,2020,7,30
UPE88076,B.1.160,ORF8 protein,121,France,2020-07-30,2020,7,30
UPE88077,B.1.160,nucleocapsid phosphoprotein,419,France,2020-07-30,2020,7,30
UPE88078,B.1.160,ORF10 protein,38,France,2020-07-30,2020,7,30
UPE88079,B.1,ORF1ab polyprotein,7096,France,2020-07-30,2020,7,30
UPE88080,B.1,ORF1a polyprotein,4405,France,2020-07-30,2020,7,30
UPE88081,B.1,surface glycoprotein,1273,France,2020-07-30,2020,7,30
UPE88082,B.1,ORF3a protein,275,France,2020-07-30,2020,7,30
UPE88083,B.1,envelope protein,75,France,2020-07-30,2020,7,30
UPE88084,B.1,membrane glycoprotein,222,France,2020-07-30,2020,7,30
UPE88085,B.1,ORF6 protein,61,France,2020-07-30,2020,7,30
UPE88086,B.1,ORF7a protein,121,France,2020-07-30,2020,7,30
UPE88087,B.1,ORF7b protein,43,France,2020-07-30,2020,7,30
UPE88088,B.1,ORF8 protein,121,France,2020-07-30,2020,7,30
UPE88089,B.1,nucleocapsid phosphoprotein,419,France,2020-07-30,2020,7,30
UPE88090,B.1,ORF10 protein,38,France,2020-07-30,2020,7,30
UPE88463,B.1.36,ORF1ab polyprotein,7096,France,2020-10-20,2020,10,20
UPE88464,B.1.36,ORF1a polyprotein,4405,France,2020-10-20,2020,10,20
UPE88465,B.1.36,surface glycoprotein,1273,France,2020-10-20,2020,10,20
UPE88466,B.1.36,ORF3a protein,275,France,2020-10-20,2020,10,20
UPE88467,B.1.36,envelope protein,75,France,2020-10-20,2020,10,20
UPE88468,B.1.36,membrane glycoprotein,222,France,2020-10-20,2020,10,20
UPE88469,B.1.36,ORF6 protein,61,France,2020-10-20,2020,10,20
UPE88470,B.1.36,ORF7a protein,121,France,2020-10-20,2020,10,20
UPE88471,B.1.36,ORF7b protein,43,France,2020-10-20,2020,10,20
UPE88472,B.1.36,ORF8 protein,121,France,2020-10-20,2020,10,20
UPE88473,B.1.36,nucleocapsid phosphoprotein,419,France,2020-10-20,2020,10,20
UPE88474,B.1.36,ORF10 protein,38,France,2020-10-20,2020,10,20
UPE88499,B.1,ORF1ab polyprotein,7096,France,2020-10-20,2020,10,20
UPE88500,B.1,ORF1a polyprotein,4405,France,2020-10-20,2020,10,20
UPE88501,B.1,surface glycoprotein,1273,France,2020-10-20,2020,10,20
UPE88502,B.1,ORF3a protein,275,France,2020-10-20,2020,10,20
UPE88503,B.1,envelope protein,75,France,2020-10-20,2020,10,20
UPE88504,B.1,membrane glycoprotein,222,France,2020-10-20,2020,10,20
UPE88505,B.1,ORF6 protein,61,France,2020-10-20,2020,10,20
UPE88506,B.1,ORF7a protein,121,France,2020-10-20,2020,10,20
UPE88507,B.1,ORF7b protein,43,France,2020-10-20,2020,10,20
UPE88508,B.1,ORF8 protein,121,France,2020-10-20,2020,10,20
UPE88509,B.1,nucleocapsid phosphoprotein,419,France,2020-10-20,2020,10,20
UPE88510,B.1,ORF10 protein,38,France,2020-10-20,2020,10,20
UPE88511,B.1.1.232,ORF1ab polyprotein,7096,France,2020-10-20,2020,10,20
UPE88512,B.1.1.232,ORF1a polyprotein,4405,France,2020-10-20,2020,10,20
UPE88513,B.1.1.232,surface glycoprotein,1273,France,2020-10-20,2020,10,20
UPE88514,B.1.1.232,ORF3a protein,275,France,2020-10-20,2020,10,20
UPE88515,B.1.1.232,envelope protein,75,France,2020-10-20,2020,10,20
UPE88516,B.1.1.232,membrane glycoprotein,222,France,2020-10-20,2020,10,20
UPE88517,B.1.1.232,ORF6 protein,61,France,2020-10-20,2020,10,20
UPE88518,B.1.1.232,ORF7a protein,121,France,2020-10-20,2020,10,20
UPE88519,B.1.1.232,ORF7b protein,43,France,2020-10-20,2020,10,20
UPE88520,B.1.1.232,ORF8 protein,121,France,2020-10-20,2020,10,20
UPE88521,B.1.1.232,nucleocapsid phosphoprotein,419,France,2020-10-20,2020,10,20
UPE88522,B.1.1.232,ORF10 protein,38,France,2020-10-20,2020,10,20
UPE89182,B.1.1.198,ORF1ab polyprotein,7096,France,2020-07-23,2020,7,23
UPE89183,B.1.1.198,ORF1a polyprotein,4405,France,2020-07-23,2020,7,23
UPE89184,B.1.1.198,surface glycoprotein,1273,France,2020-07-23,2020,7,23
UPE89185,B.1.1.198,ORF3a protein,275,France,2020-07-23,2020,7,23
UPE89186,B.1.1.198,envelope protein,75,France,2020-07-23,2020,7,23
UPE89187,B.1.1.198,membrane glycoprotein,222,France,2020-07-23,2020,7,23
UPE89188,B.1.1.198,ORF6 protein,61,France,2020-07-23,2020,7,23
UPE89189,B.1.1.198,ORF7a protein,121,France,2020-07-23,2020,7,23
UPE89190,B.1.1.198,ORF7b protein,43,France,2020-07-23,2020,7,23
UPE89191,B.1.1.198,ORF8 protein,121,France,2020-07-23,2020,7,23
UPE89192,B.1.1.198,nucleocapsid phosphoprotein,419,France,2020-07-23,2020,7,23
UPE89193,B.1.1.198,ORF10 protein,38,France,2020-07-23,2020,7,23
UPE89194,B.1.1,ORF1ab polyprotein,7096,France,2020-07-24,2020,7,24
UPE89195,B.1.1,ORF1a polyprotein,4405,France,2020-07-24,2020,7,24
UPE89196,B.1.1,surface glycoprotein,1273,France,2020-07-24,2020,7,24
UPE89197,B.1.1,ORF3a protein,275,France,2020-07-24,2020,7,24
UPE89198,B.1.1,envelope protein,75,France,2020-07-24,2020,7,24
UPE89199,B.1.1,membrane glycoprotein,222,France,2020-07-24,2020,7,24
UPE89200,B.1.1,ORF6 protein,61,France,2020-07-24,2020,7,24
UPE89201,B.1.1,ORF7a protein,121,France,2020-07-24,2020,7,24
UPE89202,B.1.1,ORF7b protein,43,France,2020-07-24,2020,7,24
UPE89203,B.1.1,ORF8 protein,121,France,2020-07-24,2020,7,24
UPE89204,B.1.1,nucleocapsid phosphoprotein,419,France,2020-07-24,2020,7,24
UPE89205,B.1.1,ORF10 protein,38,France,2020-07-24,2020,7,24
UPE89206,B.1.597,ORF1ab polyprotein,7096,France,2020-07-28,2020,7,28
UPE89207,B.1.597,ORF1a polyprotein,4405,France,2020-07-28,2020,7,28
UPE89208,B.1.597,surface glycoprotein,1273,France,2020-07-28,2020,7,28
UPE89209,B.1.597,ORF3a protein,275,France,2020-07-28,2020,7,28
UPE89210,B.1.597,envelope protein,75,France,2020-07-28,2020,7,28
UPE89211,B.1.597,membrane glycoprotein,222,France,2020-07-28,2020,7,28
UPE89212,B.1.597,ORF6 protein,61,France,2020-07-28,2020,7,28
UPE89213,B.1.597,ORF7a protein,121,France,2020-07-28,2020,7,28
UPE89214,B.1.597,ORF7b protein,43,France,2020-07-28,2020,7,28
UPE89215,B.1.597,ORF8 protein,121,France,2020-07-28,2020,7,28
UPE89216,B.1.597,nucleocapsid phosphoprotein,419,France,2020-07-28,2020,7,28
UPE89217,B.1.597,ORF10 protein,38,France,2020-07-28,2020,7,28
UPE89861,B.1,ORF1ab polyprotein,7096,France,2020-02-29,2020,2,29
UPE89862,B.1,ORF1a polyprotein,4405,France,2020-02-29,2020,2,29
UPE89863,B.1,surface glycoprotein,1273,France,2020-02-29,2020,2,29
UPE89864,B.1,ORF3a protein,275,France,2020-02-29,2020,2,29
UPE89865,B.1,envelope protein,75,France,2020-02-29,2020,2,29
UPE89866,B.1,membrane glycoprotein,222,France,2020-02-29,2020,2,29
UPE89867,B.1,ORF6 protein,61,France,2020-02-29,2020,2,29
UPE89868,B.1,ORF7a protein,121,France,2020-02-29,2020,2,29
UPE89869,B.1,ORF7b protein,43,France,2020-02-29,2020,2,29
UPE89870,B.1,ORF8 protein,121,France,2020-02-29,2020,2,29
UPE89871,B.1,nucleocapsid phosphoprotein,419,France,2020-02-29,2020,2,29
UPE89872,B.1,ORF10 protein,38,France,2020-02-29,2020,2,29
UPE89981,B.1.1.189,ORF1ab polyprotein,7096,France,2020-12-18,2020,12,18
UPE89982,B.1.1.189,ORF1a polyprotein,4405,France,2020-12-18,2020,12,18
UPE89983,B.1.1.189,surface glycoprotein,1273,France,2020-12-18,2020,12,18
UPE89984,B.1.1.189,ORF3a protein,275,France,2020-12-18,2020,12,18
UPE89985,B.1.1.189,envelope protein,75,France,2020-12-18,2020,12,18
UPE89986,B.1.1.189,membrane glycoprotein,222,France,2020-12-18,2020,12,18
UPE89987,B.1.1.189,ORF6 protein,61,France,2020-12-18,2020,12,18
UPE89988,B.1.1.189,ORF7a protein,121,France,2020-12-18,2020,12,18
UPE89989,B.1.1.189,ORF7b protein,43,France,2020-12-18,2020,12,18
UPE89990,B.1.1.189,ORF8 protein,121,France,2020-12-18,2020,12,18
UPE89991,B.1.1.189,nucleocapsid phosphoprotein,419,France,2020-12-18,2020,12,18
UPE89992,B.1.1.189,ORF10 protein,38,France,2020-12-18,2020,12,18
UPE90137,B.1.1.351,ORF1ab polyprotein,7096,France,2020-12-02,2020,12,2
UPE90138,B.1.1.351,ORF1a polyprotein,4405,France,2020-12-02,2020,12,2
UPE90139,B.1.1.351,surface glycoprotein,1273,France,2020-12-02,2020,12,2
UPE90140,B.1.1.351,ORF3a protein,275,France,2020-12-02,2020,12,2
UPE90141,B.1.1.351,envelope protein,75,France,2020-12-02,2020,12,2
UPE90142,B.1.1.351,membrane glycoprotein,222,France,2020-12-02,2020,12,2
UPE90143,B.1.1.351,ORF6 protein,61,France,2020-12-02,2020,12,2
UPE90144,B.1.1.351,ORF7a protein,121,France,2020-12-02,2020,12,2
UPE90145,B.1.1.351,ORF7b protein,43,France,2020-12-02,2020,12,2
UPE90146,B.1.1.351,ORF8 protein,121,France,2020-12-02,2020,12,2
UPE90147,B.1.1.351,nucleocapsid phosphoprotein,419,France,2020-12-02,2020,12,2
UPE90148,B.1.1.351,ORF10 protein,38,France,2020-12-02,2020,12,2
UPE90221,AH.2,ORF1ab polyprotein,7096,France,2021-01-11,2021,1,11
UPE90222,AH.2,ORF1a polyprotein,4405,France,2021-01-11,2021,1,11
UPE90223,AH.2,surface glycoprotein,1273,France,2021-01-11,2021,1,11
UPE90224,AH.2,ORF3a protein,275,France,2021-01-11,2021,1,11
UPE90225,AH.2,envelope protein,75,France,2021-01-11,2021,1,11
UPE90226,AH.2,membrane glycoprotein,222,France,2021-01-11,2021,1,11
UPE90227,AH.2,ORF6 protein,61,France,2021-01-11,2021,1,11
UPE90228,AH.2,ORF7a protein,121,France,2021-01-11,2021,1,11
UPE90229,AH.2,ORF7b protein,43,France,2021-01-11,2021,1,11
UPE90230,AH.2,ORF8 protein,121,France,2021-01-11,2021,1,11
UPE90231,AH.2,nucleocapsid phosphoprotein,419,France,2021-01-11,2021,1,11
UPE90232,AH.2,ORF10 protein,38,France,2021-01-11,2021,1,11
UPE94970,P.1,ORF1ab polyprotein,7093,France,2021-02-03,2021,2,3
UPE94971,P.1,ORF1a polyprotein,4402,France,2021-02-03,2021,2,3
UPE94972,P.1,surface glycoprotein,1273,France,2021-02-03,2021,2,3
UPE94973,P.1,ORF3a protein,275,France,2021-02-03,2021,2,3
UPE94974,P.1,envelope protein,75,France,2021-02-03,2021,2,3
UPE94975,P.1,membrane glycoprotein,222,France,2021-02-03,2021,2,3
UPE94976,P.1,ORF6 protein,61,France,2021-02-03,2021,2,3
UPE94977,P.1,ORF7a protein,121,France,2021-02-03,2021,2,3
UPE94978,P.1,ORF7b protein,43,France,2021-02-03,2021,2,3
UPE94979,P.1,ORF8 protein,121,France,2021-02-03,2021,2,3
UPE94980,P.1,nucleocapsid phosphoprotein,419,France,2021-02-03,2021,2,3
UPE94981,P.1,ORF10 protein,38,France,2021-02-03,2021,2,3
UPE94982,B.1.258.3,ORF1ab polyprotein,7093,France,2021-01-29,2021,1,29
UPE94983,B.1.258.3,ORF1a polyprotein,4402,France,2021-01-29,2021,1,29
UPE94984,B.1.258.3,surface glycoprotein,1273,France,2021-01-29,2021,1,29
UPE94985,B.1.258.3,ORF3a protein,275,France,2021-01-29,2021,1,29
UPE94986,B.1.258.3,envelope protein,75,France,2021-01-29,2021,1,29
UPE94987,B.1.258.3,membrane glycoprotein,222,France,2021-01-29,2021,1,29
UPE94988,B.1.258.3,ORF6 protein,61,France,2021-01-29,2021,1,29
UPE94989,B.1.258.3,ORF7a protein,121,France,2021-01-29,2021,1,29
UPE94990,B.1.258.3,ORF7b protein,43,France,2021-01-29,2021,1,29
UPE94991,B.1.258.3,ORF8 protein,121,France,2021-01-29,2021,1,29
UPE94992,B.1.258.3,nucleocapsid phosphoprotein,419,France,2021-01-29,2021,1,29
UPE94993,B.1.258.3,ORF10 protein,38,France,2021-01-29,2021,1,29
UPE95101,B.1.1.10,ORF1ab polyprotein,7096,France,2021-02-02,2021,2,2
UPE95102,B.1.1.10,ORF1a polyprotein,4405,France,2021-02-02,2021,2,2
UPE95103,B.1.1.10,surface glycoprotein,1273,France,2021-02-02,2021,2,2
UPE95104,B.1.1.10,ORF3a protein,275,France,2021-02-02,2021,2,2
UPE95105,B.1.1.10,envelope protein,75,France,2021-02-02,2021,2,2
UPE95106,B.1.1.10,membrane glycoprotein,222,France,2021-02-02,2021,2,2
UPE95107,B.1.1.10,ORF6 protein,61,France,2021-02-02,2021,2,2
UPE95108,B.1.1.10,ORF7a protein,121,France,2021-02-02,2021,2,2
UPE95109,B.1.1.10,ORF7b protein,43,France,2021-02-02,2021,2,2
UPE95110,B.1.1.10,ORF8 protein,121,France,2021-02-02,2021,2,2
UPE95111,B.1.1.10,nucleocapsid phosphoprotein,419,France,2021-02-02,2021,2,2
UPE95112,B.1.1.10,ORF10 protein,38,France,2021-02-02,2021,2,2
UPE95161,B.1.177.10,ORF1ab polyprotein,7096,France,2021-02-01,2021,2,1
UPE95162,B.1.177.10,ORF1a polyprotein,4405,France,2021-02-01,2021,2,1
UPE95163,B.1.177.10,surface glycoprotein,1273,France,2021-02-01,2021,2,1
UPE95164,B.1.177.10,ORF3a protein,275,France,2021-02-01,2021,2,1
UPE95165,B.1.177.10,envelope protein,75,France,2021-02-01,2021,2,1
UPE95166,B.1.177.10,membrane glycoprotein,222,France,2021-02-01,2021,2,1
UPE95167,B.1.177.10,ORF6 protein,61,France,2021-02-01,2021,2,1
UPE95168,B.1.177.10,ORF7a protein,121,France,2021-02-01,2021,2,1
UPE95169,B.1.177.10,ORF7b protein,43,France,2021-02-01,2021,2,1
UPE95170,B.1.177.10,ORF8 protein,121,France,2021-02-01,2021,2,1
UPE95171,B.1.177.10,nucleocapsid phosphoprotein,419,France,2021-02-01,2021,2,1
UPE95172,B.1.177.10,ORF10 protein,38,France,2021-02-01,2021,2,1
UPE95545,B.1.1.1,ORF1ab polyprotein,7096,France,2020-03-12,2020,3,12
UPE95546,B.1.1.1,ORF1a polyprotein,4405,France,2020-03-12,2020,3,12
UPE95547,B.1.1.1,surface glycoprotein,1273,France,2020-03-12,2020,3,12
UPE95548,B.1.1.1,ORF3a protein,275,France,2020-03-12,2020,3,12
UPE95549,B.1.1.1,envelope protein,75,France,2020-03-12,2020,3,12
UPE95550,B.1.1.1,membrane glycoprotein,222,France,2020-03-12,2020,3,12
UPE95551,B.1.1.1,ORF6 protein,61,France,2020-03-12,2020,3,12
UPE95552,B.1.1.1,ORF7a protein,121,France,2020-03-12,2020,3,12
UPE95553,B.1.1.1,ORF7b protein,43,France,2020-03-12,2020,3,12
UPE95554,B.1.1.1,ORF8 protein,121,France,2020-03-12,2020,3,12
UPE95555,B.1.1.1,nucleocapsid phosphoprotein,419,France,2020-03-12,2020,3,12
UPE95556,B.1.1.1,ORF10 protein,38,France,2020-03-12,2020,3,12
UPE96157,B.1.597,ORF1ab polyprotein,7096,France,2020-06-08,2020,6,8
UPE96158,B.1.597,ORF1a polyprotein,4405,France,2020-06-08,2020,6,8
UPE96159,B.1.597,surface glycoprotein,1273,France,2020-06-08,2020,6,8
UPE96160,B.1.597,ORF3a protein,275,France,2020-06-08,2020,6,8
UPE96161,B.1.597,envelope protein,75,France,2020-06-08,2020,6,8
UPE96162,B.1.597,membrane glycoprotein,222,France,2020-06-08,2020,6,8
UPE96163,B.1.597,ORF6 protein,61,France,2020-06-08,2020,6,8
UPE96164,B.1.597,ORF7a protein,121,France,2020-06-08,2020,6,8
UPE96165,B.1.597,ORF7b protein,43,France,2020-06-08,2020,6,8
UPE96166,B.1.597,ORF8 protein,121,France,2020-06-08,2020,6,8
UPE96167,B.1.597,nucleocapsid phosphoprotein,419,France,2020-06-08,2020,6,8
UPE96168,B.1.597,ORF10 protein,38,France,2020-06-08,2020,6,8
UPE96181,B.1,ORF1ab polyprotein,7096,France,2020-06-25,2020,6,25
UPE96182,B.1,ORF1a polyprotein,4405,France,2020-06-25,2020,6,25
UPE96183,B.1,surface glycoprotein,1273,France,2020-06-25,2020,6,25
UPE96184,B.1,ORF3a protein,275,France,2020-06-25,2020,6,25
UPE96185,B.1,envelope protein,75,France,2020-06-25,2020,6,25
UPE96186,B.1,membrane glycoprotein,222,France,2020-06-25,2020,6,25
UPE96187,B.1,ORF6 protein,61,France,2020-06-25,2020,6,25
UPE96188,B.1,ORF7a protein,121,France,2020-06-25,2020,6,25
UPE96189,B.1,ORF7b protein,43,France,2020-06-25,2020,6,25
UPE96190,B.1,ORF8 protein,121,France,2020-06-25,2020,6,25
UPE96191,B.1,nucleocapsid phosphoprotein,419,France,2020-06-25,2020,6,25
UPE96192,B.1,ORF10 protein,38,France,2020-06-25,2020,6,25
UPE96301,N.2,ORF1ab polyprotein,7091,France,2020-07-13,2020,7,13
UPE96302,N.2,ORF1a polyprotein,4400,France,2020-07-13,2020,7,13
UPE96303,N.2,surface glycoprotein,1273,France,2020-07-13,2020,7,13
UPE96304,N.2,ORF3a protein,275,France,2020-07-13,2020,7,13
UPE96305,N.2,envelope protein,75,France,2020-07-13,2020,7,13
UPE96306,N.2,membrane glycoprotein,222,France,2020-07-13,2020,7,13
UPE96307,N.2,ORF6 protein,61,France,2020-07-13,2020,7,13
UPE96308,N.2,ORF7a protein,121,France,2020-07-13,2020,7,13
UPE96309,N.2,ORF7b protein,43,France,2020-07-13,2020,7,13
UPE96310,N.2,ORF8 protein,121,France,2020-07-13,2020,7,13
UPE96311,N.2,nucleocapsid phosphoprotein,419,France,2020-07-13,2020,7,13
UPE96312,N.2,ORF10 protein,38,France,2020-07-13,2020,7,13
UPE96420,B.1.36,ORF1ab polyprotein,7096,France,2020-07-15,2020,7,15
UPE96421,B.1.36,ORF1a polyprotein,4405,France,2020-07-15,2020,7,15
UPE96422,B.1.36,surface glycoprotein,1273,France,2020-07-15,2020,7,15
UPE96423,B.1.36,ORF3a protein,275,France,2020-07-15,2020,7,15
UPE96424,B.1.36,envelope protein,75,France,2020-07-15,2020,7,15
UPE96425,B.1.36,membrane glycoprotein,222,France,2020-07-15,2020,7,15
UPE96426,B.1.36,ORF6 protein,61,France,2020-07-15,2020,7,15
UPE96427,B.1.36,ORF7a protein,121,France,2020-07-15,2020,7,15
UPE96428,B.1.36,ORF7b protein,43,France,2020-07-15,2020,7,15
UPE96429,B.1.36,ORF8 protein,121,France,2020-07-15,2020,7,15
UPE96430,B.1.36,nucleocapsid phosphoprotein,419,France,2020-07-15,2020,7,15
UPE96431,B.1.36,ORF10 protein,38,France,2020-07-15,2020,7,15
UPE96444,B.1.1.25,ORF1ab polyprotein,7096,France,2020-07-20,2020,7,20
UPE96445,B.1.1.25,ORF1a polyprotein,4405,France,2020-07-20,2020,7,20
UPE96446,B.1.1.25,surface glycoprotein,1273,France,2020-07-20,2020,7,20
UPE96447,B.1.1.25,ORF3a protein,275,France,2020-07-20,2020,7,20
UPE96448,B.1.1.25,envelope protein,75,France,2020-07-20,2020,7,20
UPE96449,B.1.1.25,membrane glycoprotein,222,France,2020-07-20,2020,7,20
UPE96450,B.1.1.25,ORF6 protein,61,France,2020-07-20,2020,7,20
UPE96451,B.1.1.25,ORF7a protein,121,France,2020-07-20,2020,7,20
UPE96452,B.1.1.25,ORF7b protein,43,France,2020-07-20,2020,7,20
UPE96453,B.1.1.25,ORF8 protein,121,France,2020-07-20,2020,7,20
UPE96454,B.1.1.25,nucleocapsid phosphoprotein,419,France,2020-07-20,2020,7,20
UPE96455,B.1.1.25,ORF10 protein,38,France,2020-07-20,2020,7,20
UPE96504,B.1.367,ORF1ab polyprotein,7096,France,2020-07-24,2020,7,24
UPE96505,B.1.367,ORF1a polyprotein,4405,France,2020-07-24,2020,7,24
UPE96506,B.1.367,surface glycoprotein,1273,France,2020-07-24,2020,7,24
UPE96507,B.1.367,ORF3a protein,275,France,2020-07-24,2020,7,24
UPE96508,B.1.367,envelope protein,75,France,2020-07-24,2020,7,24
UPE96509,B.1.367,membrane glycoprotein,222,France,2020-07-24,2020,7,24
UPE96510,B.1.367,ORF6 protein,61,France,2020-07-24,2020,7,24
UPE96511,B.1.367,ORF7a protein,121,France,2020-07-24,2020,7,24
UPE96512,B.1.367,ORF7b protein,43,France,2020-07-24,2020,7,24
UPE96513,B.1.367,ORF8 protein,121,France,2020-07-24,2020,7,24
UPE96514,B.1.367,nucleocapsid phosphoprotein,419,France,2020-07-24,2020,7,24
UPE96515,B.1.367,ORF10 protein,38,France,2020-07-24,2020,7,24
UPE96647,B.1.1.241,ORF1ab polyprotein,7096,France,2020-07-30,2020,7,30
UPE96648,B.1.1.241,ORF1a polyprotein,4405,France,2020-07-30,2020,7,30
UPE96649,B.1.1.241,surface glycoprotein,1273,France,2020-07-30,2020,7,30
UPE96650,B.1.1.241,ORF3a protein,275,France,2020-07-30,2020,7,30
UPE96651,B.1.1.241,envelope protein,75,France,2020-07-30,2020,7,30
UPE96652,B.1.1.241,membrane glycoprotein,222,France,2020-07-30,2020,7,30
UPE96653,B.1.1.241,ORF6 protein,61,France,2020-07-30,2020,7,30
UPE96654,B.1.1.241,ORF7a protein,121,France,2020-07-30,2020,7,30
UPE96655,B.1.1.241,ORF7b protein,43,France,2020-07-30,2020,7,30
UPE96656,B.1.1.241,ORF8 protein,121,France,2020-07-30,2020,7,30
UPE96657,B.1.1.241,nucleocapsid phosphoprotein,419,France,2020-07-30,2020,7,30
UPE96658,B.1.1.241,ORF10 protein,38,France,2020-07-30,2020,7,30
UPE96923,B.1.219,ORF1ab polyprotein,7096,France,2020-08-07,2020,8,7
UPE96924,B.1.219,ORF1a polyprotein,4405,France,2020-08-07,2020,8,7
UPE96925,B.1.219,surface glycoprotein,1273,France,2020-08-07,2020,8,7
UPE96926,B.1.219,ORF3a protein,275,France,2020-08-07,2020,8,7
UPE96927,B.1.219,envelope protein,75,France,2020-08-07,2020,8,7
UPE96928,B.1.219,membrane glycoprotein,222,France,2020-08-07,2020,8,7
UPE96929,B.1.219,ORF6 protein,61,France,2020-08-07,2020,8,7
UPE96930,B.1.219,ORF7a protein,121,France,2020-08-07,2020,8,7
UPE96931,B.1.219,ORF7b protein,43,France,2020-08-07,2020,8,7
UPE96932,B.1.219,ORF8 protein,121,France,2020-08-07,2020,8,7
UPE96933,B.1.219,nucleocapsid phosphoprotein,419,France,2020-08-07,2020,8,7
UPE96934,B.1.219,ORF10 protein,38,France,2020-08-07,2020,8,7
UPE98218,N.2,ORF1ab polyprotein,7096,France,2020-08-10,2020,8,10
UPE98219,N.2,ORF1a polyprotein,4405,France,2020-08-10,2020,8,10
UPE98220,N.2,surface glycoprotein,1273,France,2020-08-10,2020,8,10
UPE98221,N.2,ORF3a protein,275,France,2020-08-10,2020,8,10
UPE98222,N.2,envelope protein,75,France,2020-08-10,2020,8,10
UPE98223,N.2,membrane glycoprotein,222,France,2020-08-10,2020,8,10
UPE98224,N.2,ORF6 protein,61,France,2020-08-10,2020,8,10
UPE98225,N.2,ORF7a protein,121,France,2020-08-10,2020,8,10
UPE98226,N.2,ORF7b protein,43,France,2020-08-10,2020,8,10
UPE98227,N.2,ORF8 protein,121,France,2020-08-10,2020,8,10
UPE98228,N.2,nucleocapsid phosphoprotein,419,France,2020-08-10,2020,8,10
UPE98229,N.2,ORF10 protein,38,France,2020-08-10,2020,8,10
UPE98242,B.1.1.277,ORF1ab polyprotein,7096,France,2020-08-11,2020,8,11
UPE98243,B.1.1.277,ORF1a polyprotein,4405,France,2020-08-11,2020,8,11
UPE98244,B.1.1.277,surface glycoprotein,1273,France,2020-08-11,2020,8,11
UPE98245,B.1.1.277,ORF3a protein,275,France,2020-08-11,2020,8,11
UPE98246,B.1.1.277,envelope protein,75,France,2020-08-11,2020,8,11
UPE98247,B.1.1.277,membrane glycoprotein,222,France,2020-08-11,2020,8,11
UPE98248,B.1.1.277,ORF6 protein,61,France,2020-08-11,2020,8,11
UPE98249,B.1.1.277,ORF7a protein,121,France,2020-08-11,2020,8,11
UPE98250,B.1.1.277,ORF7b protein,43,France,2020-08-11,2020,8,11
UPE98251,B.1.1.277,ORF8 protein,121,France,2020-08-11,2020,8,11
UPE98252,B.1.1.277,nucleocapsid phosphoprotein,419,France,2020-08-11,2020,8,11
UPE98253,B.1.1.277,ORF10 protein,38,France,2020-08-11,2020,8,11
UPE99860,B.39,ORF1ab polyprotein,7096,France,2020-03-24,2020,3,24
UPE99861,B.39,ORF1a polyprotein,4405,France,2020-03-24,2020,3,24
UPE99862,B.39,surface glycoprotein,1273,France,2020-03-24,2020,3,24
UPE99863,B.39,ORF3a protein,275,France,2020-03-24,2020,3,24
UPE99864,B.39,envelope protein,75,France,2020-03-24,2020,3,24
UPE99865,B.39,membrane glycoprotein,222,France,2020-03-24,2020,3,24
UPE99866,B.39,ORF6 protein,61,France,2020-03-24,2020,3,24
UPE99867,B.39,ORF7a protein,121,France,2020-03-24,2020,3,24
UPE99868,B.39,ORF7b protein,43,France,2020-03-24,2020,3,24
UPE99869,B.39,ORF8 protein,121,France,2020-03-24,2020,3,24
UPE99870,B.39,nucleocapsid phosphoprotein,419,France,2020-03-24,2020,3,24
UPE99871,B.39,ORF10 protein,38,France,2020-03-24,2020,3,24
UPE99956,B.1.151,ORF1ab polyprotein,7096,France,2020-03-14,2020,3,14
UPE99957,B.1.151,ORF1a polyprotein,4405,France,2020-03-14,2020,3,14
UPE99958,B.1.151,surface glycoprotein,1273,France,2020-03-14,2020,3,14
UPE99959,B.1.151,ORF3a protein,275,France,2020-03-14,2020,3,14
UPE99960,B.1.151,envelope protein,75,France,2020-03-14,2020,3,14
UPE99961,B.1.151,membrane glycoprotein,222,France,2020-03-14,2020,3,14
