Accession,Pangolin,Length,Country,Collection_Date,Year,Month,Day
OK190626,AY.85,29745,India,2021-09-10,2021,9,10
OK190635,AY.112,29825,India,2021-09-10,2021,9,10
MZ413341,AY.38,29876,India,2021-05,2021,5,1
MZ723921,B.1.36,29800,India,2021-02-03,2021,2,3
MZ723922,B.1.1.7,29823,India,2021-03-08,2021,3,8
MZ724434,B.1.1.7,29785,India,2021-04-07,2021,4,7
MZ702552,B.1.36.8,29790,India,2021-05-09,2021,5,9
MZ572201,AY.111,29837,India,2021-06-01,2021,6,1
MZ572205,AY.120,29836,India,2021-06-06,2021,6,6
MZ562751,B.1.36,29826,India,2021-03-07,2021,3,7
MZ562756,B.1.617.1,29833,India,2021-02-23,2021,2,23
MZ562757,B.1.617,29836,India,2021-02-17,2021,2,17
MZ558094,B.1.617.1,29836,India,2021-05-23,2021,5,23
MZ558151,AY.112,29836,India,2021-06-21,2021,6,21
MW969757,B.1.1.306,29868,India,2020-09-16,2020,9,16
MZ413358,B.1.1.7,29783,India,2021-05-04,2021,5,4
MZ359842,B.1.617.3,29795,India,2021-03-20,2021,3,20
MZ356522,B.6,29858,India,2020-04-07,2020,4,7
MZ356904,AY.126,29836,India,2021-04-16,2021,4,16
MZ340528,B.1,29802,India,2021-04-02,2021,4,2
MZ340537,B.1,29802,India,2021-03-31,2021,3,31
MZ340539,B.1.1,29801,India,2021-04-02,2021,4,2
MZ342808,B.1.36.8,29802,India,2021-03-03,2021,3,3
MZ342809,B.1.351,29784,India,2021-03-11,2021,3,11
MZ336023,B.1.1.306,29895,India,2020,2020,1,1
MZ336024,B.1.560,29888,India,2020,2020,1,1
MZ336026,B.1.1.46,29899,India,2020,2020,1,1
MZ336032,B.1,29887,India,2020,2020,1,1
MZ317890,B.1.351,29784,India,2021-02-02,2021,2,2
MZ317905,B.1.1.7,29783,India,2021-02-06,2021,2,6
MZ317906,B.1,29802,India,2021-02-03,2021,2,3
MZ310508,B.1.1.216,29802,India,2021-01-01,2021,1,1
MZ292128,B.1.36.8,29801,India,2021-01-01,2021,1,1
MZ292138,B.1.1.7,29790,India,2021-01-09,2021,1,9
MZ292146,B.1.560,29801,India,2021-01-09,2021,1,9
MZ292148,B.1.1.306,29801,India,2021-01-11,2021,1,11
MZ268208,B.1.36,29802,India,2020-11-28,2020,11,28
MZ268209,B.1.1.306,29802,India,2020-11-28,2020,11,28
MZ268600,B.1.560,29802,India,2020-11-25,2020,11,25
MZ268601,B.1,29802,India,2020-11-24,2020,11,24
MZ268634,B.1.1.7,29790,India,2020-11-27,2020,11,27
MZ269224,B.1.1.306,29803,India,2021-04-01,2021,4,1
MZ269225,B.1.1.216,29803,India,2020-11-24,2020,11,24
MZ261927,B.1.2,29802,India,2020-11-27,2020,11,27
MZ262291,B.1.36.8,29802,India,2020-11-27,2020,11,27
MZ227545,B.1.1,29903,India,2020-08-22,2020,8,22
MZ227582,B.1.1,29903,India,2020-10-14,2020,10,14
MZ227612,B.1.1,29903,India,2020-06-30,2020,6,30
MZ203529,B.1.1.306,29902,India,2020-05,2020,5,1
MZ203530,B.1,29878,India,2020-05,2020,5,1
MW927136,B.1.1,29866,India,2020-05-10,2020,5,10
MW828325,B.1.36.8,29807,India,2020-05-25,2020,5,25
MW828330,A.7,29807,India,2020-05-13,2020,5,13
MW828340,A,29807,India,2020-05-05,2020,5,5
MW645476,B.1.1,29837,India,2020-09-09,2020,9,9
MW600455,B.1.1.7,29782,India,2020-12-26,2020,12,26
MW559533,B.6.6,29807,India,2020-05-07,2020,5,7
MW555280,B.6,29813,India,2020-06-30,2020,6,30
MW555320,B.1.36,29891,India,2020-06-30,2020,6,30
MW555597,B.1,29888,India,2020-06-30,2020,6,30
MW425837,B.1.548,29854,India,2020-09,2020,9,1
MW368700,B.1.36.8,29800,India,2020-07-11,2020,7,11
MW242962,B.1,29800,India,2020-07-15,2020,7,15
MW243586,B.1.184,29776,India,2020-07-06,2020,7,6
MW242647,B.1.143,29800,India,2020-07-18,2020,7,18
MW242708,B.1.533,29800,India,2020-07-14,2020,7,14
MW193967,B.4.7,29839,India,2020-05-03,2020,5,3
MW191501,B.1.210,29798,India,2020-04-22,2020,4,22
MW181833,B.6,29840,India,2020-05-10,2020,5,10
MW181843,B.1.210,29798,India,2020-05-16,2020,5,16
MW173460,B.1.36.8,29757,India,2020-06-25,2020,6,25
MW173463,B.1.184,29757,India,2020-06-25,2020,6,25
MT577015,B.1.1,29897,India,2020,2020,1,1
MT965767,B.1.247,29800,India,2020-07-09,2020,7,9
MT953875,B.1.523,29800,India,2020-06-18,2020,6,18
MT953887,B.1.1.101,29800,India,2020-07-06,2020,7,6
MT953978,B.1.36.10,29800,India,2020-06-18,2020,6,18
MT954067,B.1.465,29800,India,2020-07-06,2020,7,6
MT950189,B.1.145,29764,India,2020-06-25,2020,6,25
MT950348,B.1.210,29800,India,2020-06-25,2020,6,25
MT940472,A,29800,India,2020-06-12,2020,6,12
MT940474,B.1.36,29800,India,2020-07-06,2020,7,6
MT806192,B.1.113,29796,India,2020-06-15,2020,6,15
MT800013,B.1.143,29800,India,2020-06-05,2020,6,5
MT800036,B.1.247,29797,India,2020-06-17,2020,6,17
MT740436,B.1.465,29800,India,2020-06-11,2020,6,11
MT576033,B.1.36,29800,India,2020-05-27,2020,5,27
MT576034,A,29800,India,2020-04-27,2020,4,27
MT576035,B.1.143,29800,India,2020-05-02,2020,5,2
MT560672,B.1.523,29800,India,2020-05-24,2020,5,24
MT560705,B.1.441,29800,India,2020-05-17,2020,5,17
MT560706,B.1.260,29800,India,2020-05-17,2020,5,17
MT509504,B.1.145,29800,India,2020-05-06,2020,5,6
MT509505,B.1.36.8,29800,India,2020-04-11,2020,4,11
MT481897,B.1.247,29800,India,2020-05-05,2020,5,5
MT496979,B.1.465,29796,India,2020-05-05,2020,5,5
MT477885,B.6,29899,India,2020-03-25,2020,3,25
MT467240,B.1.145,29800,India,2020-04-30,2020,4,30
MT457402,B.1,29892,India,2020-03-24,2020,3,24
MT451874,B.6.6,29801,India,2020-04-24,2020,4,24
MT416725,B.1.1.306,29866,India,2020-04-10,2020,4,10
MT415320,B.53,29901,India,2020-03-01,2020,3,1
MT415323,B.1.1,29891,India,2020-03-20,2020,3,20
MT358637,B.1.195,29903,India,2020-04-05,2020,4,5
MT012098,B,29854,India,2020-01-27,2020,1,27
OP183416,B.1.1.529,29876,Egypt,2022-05-13,2022,5,13
OP183420,BA.2,29876,Egypt,2022-05-19,2022,5,19
OP183425,B.1.1,29876,Egypt,2022-06-28,2022,6,28
OP183426,BA.2,29876,Egypt,2022-06-29,2022,6,29
OP183427,BE.1,29876,Egypt,2022-06-29,2022,6,29
OP183428,BA.5.2,29870,Egypt,2022-06-30,2022,6,30
OP183429,BA.5.2,29876,Egypt,2022-07-01,2022,7,1
OP183432,BA.5.3.1,29861,Egypt,2022-07-01,2022,7,1
OP183433,B.1.1.529,29876,Egypt,2022-07-01,2022,7,1
OP183434,BA.2,29876,Egypt,2022-07-02,2022,7,2
OP183450,B.1.1.529,29876,Egypt,2022-06-10,2022,6,10
OP183453,BA.4,29867,Egypt,2022-06-16,2022,6,16
OL351370,AY.122,29903,Egypt,2021-10-23,2021,10,23
OL351371,B.1.617.2,29903,Egypt,2021-10-22,2021,10,22
OL351372,AY.112,29903,Egypt,2021-10-23,2021,10,23
OL351388,AY.106,29903,Egypt,2021-10-22,2021,10,22
OL351394,AY.127,29903,Egypt,2021-10-21,2021,10,21
OL351396,AY.65,29903,Egypt,2021-10-21,2021,10,21
OL351399,AY.126,29903,Egypt,2021-10-20,2021,10,20
OL351410,B,29903,Egypt,2021-10-19,2021,10,19
OL351428,AY.125,29903,Egypt,2021-10-17,2021,10,17
OL351432,AY.4,29903,Egypt,2021-10-18,2021,10,18
OK104587,AY.126,29903,Egypt,2021-09-04,2021,9,4
OK104588,B.1.617.2,29903,Egypt,2021-09-04,2021,9,4
OK104592,AY.127,29903,Egypt,2021-09-04,2021,9,4
OK104597,AY.122,29903,Egypt,2021-09-01,2021,9,1
OK104605,AY.33,29903,Egypt,2021-09-01,2021,9,1
OK104606,AY.112,29903,Egypt,2021-09-04,2021,9,4
OK104615,AY.43,29903,Egypt,2021-09-02,2021,9,2
OK104628,AY.85,29903,Egypt,2021-09-03,2021,9,3
OK104629,B.1.1.7,29903,Egypt,2021-09-03,2021,9,3
OK104636,AY.122,29903,Egypt,2021-08-31,2021,8,31
OK104637,B.1.617.2,29903,Egypt,2021-08-31,2021,8,31
OK104640,AY.126,29903,Egypt,2021-08-31,2021,8,31
OK104645,AY.106,29903,Egypt,2021-08-31,2021,8,31
OK104647,AY.121,29903,Egypt,2021-08-30,2021,8,30
OK104649,AY.6,29903,Egypt,2021-08-30,2021,8,30
OK104650,AY.85,29903,Egypt,2021-08-30,2021,8,30
OK001872,C.17,29903,Egypt,2021-05-20,2021,5,20
OK001873,C.36.3,29903,Egypt,2021-05-20,2021,5,20
OK001875,B,29903,Egypt,2021-04-28,2021,4,28
OK001876,B,29903,Egypt,2021-05-01,2021,5,1
OK001894,C.36.3,29903,Egypt,2021-04-28,2021,4,28
OK001897,B.1.1.1,29903,Egypt,2021-04-29,2021,4,29
OK001898,C.36.3,29903,Egypt,2021-06-10,2021,6,10
OK001900,C.17,29903,Egypt,2021-06-10,2021,6,10
OK001919,C.38,29903,Egypt,2021-05-16,2021,5,16
OK001926,B.1.1.1,29903,Egypt,2021-05-18,2021,5,18
OK001930,B.1.1.1,29903,Egypt,2021-06-03,2021,6,3
MZ380246,C.36.3,29903,Egypt,2021-03-01,2021,3,1
MZ380247,C.17,29903,Egypt,2021-03-05,2021,3,5
MZ380249,B.1.1.7,29903,Egypt,2021-05-17,2021,5,17
MZ380278,B.1.1.7,29903,Egypt,2021-03-20,2021,3,20
MZ364992,B.26,29903,Egypt,2021-05-08,2021,5,8
MZ365000,B,29903,Egypt,2021-03-05,2021,3,5
MZ093196,A,29883,Egypt,2021-05-02,2021,5,2
MZ093206,B.1.170,29878,Egypt,2021-05-02,2021,5,2
MZ087799,C.38,29880,Egypt,2021-04-25,2021,4,25
MZ087801,A.28,29881,Egypt,2021-04-25,2021,4,25
MZ087804,B.1.1,29884,Egypt,2021-04-25,2021,4,25
MZ087806,C.17,29882,Egypt,2021-04-25,2021,4,25
MZ042984,B.1.170,29880,Egypt,2021-04-09,2021,4,9
MZ043007,A,29895,Egypt,2021-04-18,2021,4,18
MZ043020,B.1,29887,Egypt,2021-04-18,2021,4,18
MW916315,B.1.1.7,29857,Egypt,2021-04-01,2021,4,1
MW828620,B.1,29880,Egypt,2021-03-01,2021,3,1
MW828621,C.36,29880,Egypt,2021-03-01,2021,3,1
MW829322,B.1.1,29793,Egypt,2021-02-09,2021,2,9
MW829323,C.36,29796,Egypt,2021-02-09,2021,2,9
MW829326,B.1,29793,Egypt,2021-02-09,2021,2,9
MW827591,B.1,29880,Egypt,2021-01-27,2021,1,27
MW827592,C.36,29880,Egypt,2021-01-27,2021,1,27
MW737831,B.1,29864,Egypt,2020-05-01,2020,5,1
MW595907,A.28,29793,Egypt,2021-01-03,2021,1,3
MW547486,C.36,29793,Egypt,2020-12-25,2020,12,25
MW547503,A.28,29793,Egypt,2020-12-25,2020,12,25
MW547504,B.1,29793,Egypt,2020-12-25,2020,12,25
MW547508,C.17,29793,Egypt,2020-12-25,2020,12,25
MW548228,A,29793,Egypt,2021-01-03,2021,1,3
MW548231,B.1.466,29793,Egypt,2021-01-03,2021,1,3
MW548232,B.1.1,29793,Egypt,2021-01-03,2021,1,3
MW548240,B.1.170,29793,Egypt,2021-01-03,2021,1,3
MW547412,B.1,29884,Egypt,2020-11-19,2020,11,19
MW547413,C.36,29885,Egypt,2020-11-19,2020,11,19
MW533280,B.1.398,29793,Egypt,2021-01-09,2021,1,9
MW533286,C.17,29793,Egypt,2021-01-09,2021,1,9
MW509795,B.1.177,29793,Egypt,2021-01-03,2021,1,3
MW509812,B.1.441,29793,Egypt,2021-01-03,2021,1,3
MW509813,B.1.1.353,29793,Egypt,2021-01-03,2021,1,3
MW495032,B.1.36,29793,Egypt,2020-12-25,2020,12,25
MW497103,B.1.170,29793,Egypt,2020-12-25,2020,12,25
MW497104,B.1.1.1,29793,Egypt,2020-12-25,2020,12,25
MW504603,B.1.398,29793,Egypt,2020-12-25,2020,12,25
MW504605,A,29793,Egypt,2020-12-25,2020,12,25
MW504610,B.1.466,29793,Egypt,2020-12-25,2020,12,25
MW504614,B.1.466.1,29783,Egypt,2020-12-25,2020,12,25
MW504615,B.1.1,29793,Egypt,2020-12-25,2020,12,25
MW504775,B.1.111,29793,Egypt,2020-12-25,2020,12,25
MW467418,C.36,29903,Egypt,2020-05-24,2020,5,24
MW467420,B,29903,Egypt,2020-05-14,2020,5,14
MW467421,B.1.1.1,29903,Egypt,2020-05-24,2020,5,24
MW467423,B.1,29903,Egypt,2020-06-08,2020,6,8
MW467428,B.1.1,29903,Egypt,2020-04-29,2020,4,29
MW467430,C.36,29903,Egypt,2020-06-09,2020,6,9
MW467431,C.36,29903,Egypt,2020-07-03,2020,7,3
MW467433,B.1,29903,Egypt,2020-07-04,2020,7,4
MW467435,B.1.1,29903,Egypt,2020-05-25,2020,5,25
MW467437,B,29903,Egypt,2020-08-02,2020,8,2
MW467438,B.1.1,29903,Egypt,2020-07-05,2020,7,5
MW467439,B,29903,Egypt,2020-07-04,2020,7,4
MW467444,B.1.1.1,29903,Egypt,2020-07-16,2020,7,16
MW467448,B,29903,Egypt,2020-06-29,2020,6,29
MW467449,B.1.1,29903,Egypt,2020-08-02,2020,8,2
MW467451,C.17,29903,Egypt,2020-07-12,2020,7,12
MW467453,B.1.1,29903,Egypt,2020-06-20,2020,6,20
MW467454,B.1,29903,Egypt,2020-08-03,2020,8,3
MW467456,A.28,29903,Egypt,2020-07-28,2020,7,28
MW467469,C.36,29903,Egypt,2020-08-03,2020,8,3
MW467478,A,29903,Egypt,2020-07-28,2020,7,28
MW467498,B.1.1.1,29903,Egypt,2020-06-30,2020,6,30
MW451601,B.1,29864,Egypt,2020-03-13,2020,3,13
MW250352,B.1,29793,Egypt,2020-09-29,2020,9,29
MT627395,B.1.201,29872,Egypt,2020-06-02,2020,6,2
MT611968,A,29861,Egypt,2020-06-02,2020,6,2
MT614597,C.17,29847,Egypt,2020-06-02,2020,6,2
MT614596,B.1.170,29838,Egypt,2020-06-02,2020,6,2
MT658508,B.1.36,29799,Egypt,2020-06-02,2020,6,2
MT510693,B.1.201,29760,Egypt,2020-05-02,2020,5,2
OP303166,BA.2.12.1,29785,Colombia,2022-05-29,2022,5,29
OP303171,BA.1.1,29789,Colombia,2022-01-25,2022,1,25
OP303172,BA.5.6,29759,Colombia,2022-06-24,2022,6,24
OP303173,BA.1.1,29788,Colombia,2022-03-28,2022,3,28
OP303174,BA.2,29820,Colombia,2022-03-05,2022,3,5
OP303175,BA.2.12.1,29793,Colombia,2022-06-22,2022,6,22
OP303177,AY.25.1,29805,Colombia,2021-12-12,2021,12,12
OP303178,BA.1.1,29786,Colombia,2022-02-12,2022,2,12
OP303179,BA.2,29764,Colombia,2022-06-09,2022,6,9
MT470219,B.1,29903,Colombia,2020-04-02,2020,4,2
MT256924,A.5,29782,Colombia,2020-03-11,2020,3,11
