Accession,Pangolin,Protein,Length,Country,Collection_Date,Year,Month,Day
URH67934,BA.5.2,surface glycoprotein,1268,Bahrain,2022-05-14,2022,5,14
URH67935,BA.5.2,ORF3a protein,275,Bahrain,2022-05-14,2022,5,14
URH67936,BA.5.2,envelope protein,75,Bahrain,2022-05-14,2022,5,14
URH67937,BA.5.2,membrane glycoprotein,222,Bahrain,2022-05-14,2022,5,14
URH67938,BA.5.2,ORF6 protein,61,Bahrain,2022-05-14,2022,5,14
URH67939,BA.5.2,ORF7a protein,121,Bahrain,2022-05-14,2022,5,14
URH67940,BA.5.2,ORF7b protein,43,Bahrain,2022-05-14,2022,5,14
URH67941,BA.5.2,ORF8 protein,121,Bahrain,2022-05-14,2022,5,14
URH67942,BA.5.2,nucleocapsid phosphoprotein,416,Bahrain,2022-05-14,2022,5,14
URH67943,BA.5.2,ORF10 protein,38,Bahrain,2022-05-14,2022,5,14
URH68220,BA.4,ORF1ab polyprotein,7090,Bahrain,2022-05-11,2022,5,11
URH68221,BA.4,ORF1a polyprotein,4399,Bahrain,2022-05-11,2022,5,11
URH68222,BA.4,surface glycoprotein,1268,Bahrain,2022-05-11,2022,5,11
URH68223,BA.4,ORF3a protein,275,Bahrain,2022-05-11,2022,5,11
URH68224,BA.4,envelope protein,75,Bahrain,2022-05-11,2022,5,11
URH68225,BA.4,membrane glycoprotein,222,Bahrain,2022-05-11,2022,5,11
URH68226,BA.4,ORF6 protein,61,Bahrain,2022-05-11,2022,5,11
URH68227,BA.4,ORF7a protein,121,Bahrain,2022-05-11,2022,5,11
URH68228,BA.4,ORF7b protein,43,Bahrain,2022-05-11,2022,5,11
URH68229,BA.4,ORF8 protein,121,Bahrain,2022-05-11,2022,5,11
URH68230,BA.4,nucleocapsid phosphoprotein,416,Bahrain,2022-05-11,2022,5,11
URH68231,BA.4,ORF10 protein,38,Bahrain,2022-05-11,2022,5,11
URH69034,BA.2.40.1,ORF1ab polyprotein,7093,Bahrain,2022-05-13,2022,5,13
URH69035,BA.2.40.1,ORF1a polyprotein,4402,Bahrain,2022-05-13,2022,5,13
URH69036,BA.2.40.1,surface glycoprotein,1270,Bahrain,2022-05-13,2022,5,13
URH69037,BA.2.40.1,ORF3a protein,275,Bahrain,2022-05-13,2022,5,13
URH69038,BA.2.40.1,envelope protein,75,Bahrain,2022-05-13,2022,5,13
URH69039,BA.2.40.1,membrane glycoprotein,222,Bahrain,2022-05-13,2022,5,13
URH69040,BA.2.40.1,ORF6 protein,61,Bahrain,2022-05-13,2022,5,13
URH69041,BA.2.40.1,ORF7a protein,121,Bahrain,2022-05-13,2022,5,13
URH69042,BA.2.40.1,ORF7b protein,43,Bahrain,2022-05-13,2022,5,13
URH69043,BA.2.40.1,ORF8 protein,121,Bahrain,2022-05-13,2022,5,13
URH69044,BA.2.40.1,nucleocapsid phosphoprotein,416,Bahrain,2022-05-13,2022,5,13
URH69045,BA.2.40.1,ORF10 protein,38,Bahrain,2022-05-13,2022,5,13
URH69438,BA.2.12.1,ORF1ab polyprotein,7090,Bahrain,2022-05-12,2022,5,12
URH69439,BA.2.12.1,ORF1a polyprotein,4399,Bahrain,2022-05-12,2022,5,12
URH69440,BA.2.12.1,surface glycoprotein,1270,Bahrain,2022-05-12,2022,5,12
URH69441,BA.2.12.1,ORF3a protein,275,Bahrain,2022-05-12,2022,5,12
URH69442,BA.2.12.1,envelope protein,75,Bahrain,2022-05-12,2022,5,12
URH69443,BA.2.12.1,membrane glycoprotein,222,Bahrain,2022-05-12,2022,5,12
URH69444,BA.2.12.1,ORF6 protein,61,Bahrain,2022-05-12,2022,5,12
URH69445,BA.2.12.1,ORF7a protein,121,Bahrain,2022-05-12,2022,5,12
URH69446,BA.2.12.1,ORF7b protein,43,Bahrain,2022-05-12,2022,5,12
URH69447,BA.2.12.1,ORF8 protein,121,Bahrain,2022-05-12,2022,5,12
URH69448,BA.2.12.1,nucleocapsid phosphoprotein,416,Bahrain,2022-05-12,2022,5,12
URH69449,BA.2.12.1,ORF10 protein,38,Bahrain,2022-05-12,2022,5,12
URH69603,BA.2.32,ORF1ab polyprotein,7093,Bahrain,2022-05-16,2022,5,16
URH69604,BA.2.32,ORF1a polyprotein,4402,Bahrain,2022-05-16,2022,5,16
URH69605,BA.2.32,surface glycoprotein,1270,Bahrain,2022-05-16,2022,5,16
URH69606,BA.2.32,ORF3a protein,275,Bahrain,2022-05-16,2022,5,16
URH69607,BA.2.32,envelope protein,75,Bahrain,2022-05-16,2022,5,16
URH69608,BA.2.32,membrane glycoprotein,222,Bahrain,2022-05-16,2022,5,16
URH69609,BA.2.32,ORF6 protein,61,Bahrain,2022-05-16,2022,5,16
URH69610,BA.2.32,ORF7a protein,121,Bahrain,2022-05-16,2022,5,16
URH69611,BA.2.32,ORF7b protein,43,Bahrain,2022-05-16,2022,5,16
URH69612,BA.2.32,ORF8 protein,121,Bahrain,2022-05-16,2022,5,16
URH69613,BA.2.32,nucleocapsid phosphoprotein,416,Bahrain,2022-05-16,2022,5,16
URH69614,BA.2.32,ORF10 protein,38,Bahrain,2022-05-16,2022,5,16
URH69686,BA.2.79,ORF1ab polyprotein,7093,Bahrain,2022-05-14,2022,5,14
URH69687,BA.2.79,ORF1a polyprotein,4402,Bahrain,2022-05-14,2022,5,14
URH69688,BA.2.79,surface glycoprotein,1270,Bahrain,2022-05-14,2022,5,14
URH69689,BA.2.79,ORF3a protein,275,Bahrain,2022-05-14,2022,5,14
URH69690,BA.2.79,envelope protein,75,Bahrain,2022-05-14,2022,5,14
URH69691,BA.2.79,membrane glycoprotein,222,Bahrain,2022-05-14,2022,5,14
URH69692,BA.2.79,ORF6 protein,61,Bahrain,2022-05-14,2022,5,14
URH69693,BA.2.79,ORF7a protein,121,Bahrain,2022-05-14,2022,5,14
URH69694,BA.2.79,ORF7b protein,43,Bahrain,2022-05-14,2022,5,14
URH69695,BA.2.79,ORF8 protein,121,Bahrain,2022-05-14,2022,5,14
URH69696,BA.2.79,nucleocapsid phosphoprotein,416,Bahrain,2022-05-14,2022,5,14
URH69697,BA.2.79,ORF10 protein,38,Bahrain,2022-05-14,2022,5,14
URH70502,BA.2.10,ORF1ab polyprotein,7093,Bahrain,2022-05-15,2022,5,15
URH70503,BA.2.10,ORF1a polyprotein,4402,Bahrain,2022-05-15,2022,5,15
URH70504,BA.2.10,surface glycoprotein,1268,Bahrain,2022-05-15,2022,5,15
URH70505,BA.2.10,ORF3a protein,275,Bahrain,2022-05-15,2022,5,15
URH70506,BA.2.10,envelope protein,75,Bahrain,2022-05-15,2022,5,15
URH70507,BA.2.10,membrane glycoprotein,222,Bahrain,2022-05-15,2022,5,15
URH70508,BA.2.10,ORF6 protein,61,Bahrain,2022-05-15,2022,5,15
URH70509,BA.2.10,ORF7a protein,121,Bahrain,2022-05-15,2022,5,15
URH70510,BA.2.10,ORF7b protein,43,Bahrain,2022-05-15,2022,5,15
URH70511,BA.2.10,ORF8 protein,121,Bahrain,2022-05-15,2022,5,15
URH70512,BA.2.10,nucleocapsid phosphoprotein,416,Bahrain,2022-05-15,2022,5,15
URH70513,BA.2.10,ORF10 protein,38,Bahrain,2022-05-15,2022,5,15
URH70562,BA.2.3,ORF1ab polyprotein,7091,Bahrain,2022-05-14,2022,5,14
URH70563,BA.2.3,ORF1a polyprotein,4400,Bahrain,2022-05-14,2022,5,14
URH70564,BA.2.3,surface glycoprotein,1270,Bahrain,2022-05-14,2022,5,14
URH70565,BA.2.3,ORF3a protein,275,Bahrain,2022-05-14,2022,5,14
URH70566,BA.2.3,envelope protein,75,Bahrain,2022-05-14,2022,5,14
URH70567,BA.2.3,membrane glycoprotein,222,Bahrain,2022-05-14,2022,5,14
URH70568,BA.2.3,ORF6 protein,61,Bahrain,2022-05-14,2022,5,14
URH70569,BA.2.3,ORF7a protein,121,Bahrain,2022-05-14,2022,5,14
URH70570,BA.2.3,ORF7b protein,43,Bahrain,2022-05-14,2022,5,14
URH70571,BA.2.3,ORF8 protein,121,Bahrain,2022-05-14,2022,5,14
URH70572,BA.2.3,nucleocapsid phosphoprotein,416,Bahrain,2022-05-14,2022,5,14
URH70573,BA.2.3,ORF10 protein,38,Bahrain,2022-05-14,2022,5,14
URH71615,BA.5.1,ORF1ab polyprotein,7093,Bahrain,2022-05-18,2022,5,18
URH71616,BA.5.1,ORF1a polyprotein,4402,Bahrain,2022-05-18,2022,5,18
URH71617,BA.5.1,surface glycoprotein,1268,Bahrain,2022-05-18,2022,5,18
URH71618,BA.5.1,ORF3a protein,275,Bahrain,2022-05-18,2022,5,18
URH71619,BA.5.1,envelope protein,75,Bahrain,2022-05-18,2022,5,18
URH71620,BA.5.1,membrane glycoprotein,222,Bahrain,2022-05-18,2022,5,18
URH71621,BA.5.1,ORF6 protein,61,Bahrain,2022-05-18,2022,5,18
URH71622,BA.5.1,ORF7a protein,121,Bahrain,2022-05-18,2022,5,18
URH71623,BA.5.1,ORF7b protein,43,Bahrain,2022-05-18,2022,5,18
URH71624,BA.5.1,ORF8 protein,121,Bahrain,2022-05-18,2022,5,18
URH71625,BA.5.1,nucleocapsid phosphoprotein,416,Bahrain,2022-05-18,2022,5,18
URH71626,BA.5.1,ORF10 protein,38,Bahrain,2022-05-18,2022,5,18
URD32981,BA.2,ORF1ab polyprotein,7093,Bahrain,2022-02-16,2022,2,16
URD32982,BA.2,ORF1a polyprotein,4402,Bahrain,2022-02-16,2022,2,16
URD32983,BA.2,surface glycoprotein,1270,Bahrain,2022-02-16,2022,2,16
URD32984,BA.2,ORF3a protein,275,Bahrain,2022-02-16,2022,2,16
URD32985,BA.2,envelope protein,75,Bahrain,2022-02-16,2022,2,16
URD32986,BA.2,membrane glycoprotein,222,Bahrain,2022-02-16,2022,2,16
URD32987,BA.2,ORF6 protein,61,Bahrain,2022-02-16,2022,2,16
URD32988,BA.2,ORF7a protein,121,Bahrain,2022-02-16,2022,2,16
URD32989,BA.2,ORF7b protein,43,Bahrain,2022-02-16,2022,2,16
URD32990,BA.2,ORF8 protein,121,Bahrain,2022-02-16,2022,2,16
URD32991,BA.2,nucleocapsid phosphoprotein,416,Bahrain,2022-02-16,2022,2,16
URD32992,BA.2,ORF10 protein,38,Bahrain,2022-02-16,2022,2,16
URD33101,BA.1.17.2,ORF1ab polyprotein,7092,Bahrain,2022-02-18,2022,2,18
URD33102,BA.1.17.2,ORF1a polyprotein,4401,Bahrain,2022-02-18,2022,2,18
URD33103,BA.1.17.2,surface glycoprotein,1268,Bahrain,2022-02-18,2022,2,18
URD33104,BA.1.17.2,ORF3a protein,275,Bahrain,2022-02-18,2022,2,18
URD33105,BA.1.17.2,envelope protein,75,Bahrain,2022-02-18,2022,2,18
URD33106,BA.1.17.2,membrane glycoprotein,222,Bahrain,2022-02-18,2022,2,18
URD33107,BA.1.17.2,ORF6 protein,61,Bahrain,2022-02-18,2022,2,18
URD33108,BA.1.17.2,ORF7a protein,121,Bahrain,2022-02-18,2022,2,18
URD33109,BA.1.17.2,ORF7b protein,43,Bahrain,2022-02-18,2022,2,18
URD33110,BA.1.17.2,ORF8 protein,121,Bahrain,2022-02-18,2022,2,18
URD33111,BA.1.17.2,nucleocapsid phosphoprotein,416,Bahrain,2022-02-18,2022,2,18
URD33112,BA.1.17.2,ORF10 protein,38,Bahrain,2022-02-18,2022,2,18
URD33124,BA.2.10,ORF1ab polyprotein,7093,Bahrain,2022-02-16,2022,2,16
URD33125,BA.2.10,ORF1a polyprotein,4402,Bahrain,2022-02-16,2022,2,16
URD33126,BA.2.10,surface glycoprotein,1270,Bahrain,2022-02-16,2022,2,16
URD33127,BA.2.10,ORF3a protein,275,Bahrain,2022-02-16,2022,2,16
URD33128,BA.2.10,envelope protein,75,Bahrain,2022-02-16,2022,2,16
URD33129,BA.2.10,membrane glycoprotein,222,Bahrain,2022-02-16,2022,2,16
URD33130,BA.2.10,ORF6 protein,61,Bahrain,2022-02-16,2022,2,16
URD33131,BA.2.10,ORF7a protein,121,Bahrain,2022-02-16,2022,2,16
URD33132,BA.2.10,ORF7b protein,43,Bahrain,2022-02-16,2022,2,16
URD33133,BA.2.10,ORF8 protein,121,Bahrain,2022-02-16,2022,2,16
URD33134,BA.2.10,nucleocapsid phosphoprotein,416,Bahrain,2022-02-16,2022,2,16
URD33135,BA.2.10,ORF10 protein,38,Bahrain,2022-02-16,2022,2,16
URD33232,BA.1.1,ORF1ab polyprotein,7092,Bahrain,2022-02-17,2022,2,17
URD33233,BA.1.1,ORF1a polyprotein,4401,Bahrain,2022-02-17,2022,2,17
URD33234,BA.1.1,surface glycoprotein,1270,Bahrain,2022-02-17,2022,2,17
URD33235,BA.1.1,ORF3a protein,275,Bahrain,2022-02-17,2022,2,17
URD33236,BA.1.1,envelope protein,75,Bahrain,2022-02-17,2022,2,17
URD33237,BA.1.1,membrane glycoprotein,222,Bahrain,2022-02-17,2022,2,17
URD33238,BA.1.1,ORF6 protein,61,Bahrain,2022-02-17,2022,2,17
URD33239,BA.1.1,ORF7a protein,121,Bahrain,2022-02-17,2022,2,17
URD33240,BA.1.1,ORF7b protein,43,Bahrain,2022-02-17,2022,2,17
URD33241,BA.1.1,ORF8 protein,121,Bahrain,2022-02-17,2022,2,17
URD33242,BA.1.1,nucleocapsid phosphoprotein,416,Bahrain,2022-02-17,2022,2,17
URD33243,BA.1.1,ORF10 protein,38,Bahrain,2022-02-17,2022,2,17
URD33421,BA.2.3,ORF1ab polyprotein,7093,Bahrain,2022-02-16,2022,2,16
URD33422,BA.2.3,ORF1a polyprotein,4402,Bahrain,2022-02-16,2022,2,16
URD33423,BA.2.3,surface glycoprotein,1270,Bahrain,2022-02-16,2022,2,16
URD33424,BA.2.3,ORF3a protein,275,Bahrain,2022-02-16,2022,2,16
URD33425,BA.2.3,envelope protein,75,Bahrain,2022-02-16,2022,2,16
URD33426,BA.2.3,membrane glycoprotein,222,Bahrain,2022-02-16,2022,2,16
URD33427,BA.2.3,ORF6 protein,61,Bahrain,2022-02-16,2022,2,16
URD33428,BA.2.3,ORF7a protein,121,Bahrain,2022-02-16,2022,2,16
URD33429,BA.2.3,ORF7b protein,43,Bahrain,2022-02-16,2022,2,16
URD33430,BA.2.3,ORF8 protein,121,Bahrain,2022-02-16,2022,2,16
URD33431,BA.2.3,nucleocapsid phosphoprotein,416,Bahrain,2022-02-16,2022,2,16
URD33432,BA.2.3,ORF10 protein,38,Bahrain,2022-02-16,2022,2,16
URD33501,BA.1.1.1,ORF1ab polyprotein,7092,Bahrain,2022-02-20,2022,2,20
URD33502,BA.1.1.1,ORF1a polyprotein,4401,Bahrain,2022-02-20,2022,2,20
URD33503,BA.1.1.1,surface glycoprotein,1270,Bahrain,2022-02-20,2022,2,20
URD33504,BA.1.1.1,ORF3a protein,275,Bahrain,2022-02-20,2022,2,20
URD33505,BA.1.1.1,envelope protein,75,Bahrain,2022-02-20,2022,2,20
URD33506,BA.1.1.1,membrane glycoprotein,222,Bahrain,2022-02-20,2022,2,20
URD33507,BA.1.1.1,ORF6 protein,61,Bahrain,2022-02-20,2022,2,20
URD33508,BA.1.1.1,ORF7a protein,121,Bahrain,2022-02-20,2022,2,20
URD33509,BA.1.1.1,ORF7b protein,43,Bahrain,2022-02-20,2022,2,20
URD33510,BA.1.1.1,ORF8 protein,121,Bahrain,2022-02-20,2022,2,20
URD33511,BA.1.1.1,nucleocapsid phosphoprotein,416,Bahrain,2022-02-20,2022,2,20
URD33512,BA.1.1.1,ORF10 protein,38,Bahrain,2022-02-20,2022,2,20
URD33893,BA.2.36,ORF1ab polyprotein,7093,Bahrain,2022-02-21,2022,2,21
URD33894,BA.2.36,ORF1a polyprotein,4402,Bahrain,2022-02-21,2022,2,21
URD33895,BA.2.36,surface glycoprotein,1270,Bahrain,2022-02-21,2022,2,21
URD33896,BA.2.36,ORF3a protein,275,Bahrain,2022-02-21,2022,2,21
URD33897,BA.2.36,envelope protein,75,Bahrain,2022-02-21,2022,2,21
URD33898,BA.2.36,membrane glycoprotein,222,Bahrain,2022-02-21,2022,2,21
URD33899,BA.2.36,ORF6 protein,61,Bahrain,2022-02-21,2022,2,21
URD33900,BA.2.36,ORF7a protein,121,Bahrain,2022-02-21,2022,2,21
URD33901,BA.2.36,ORF7b protein,43,Bahrain,2022-02-21,2022,2,21
URD33902,BA.2.36,ORF8 protein,121,Bahrain,2022-02-21,2022,2,21
URD33903,BA.2.36,nucleocapsid phosphoprotein,416,Bahrain,2022-02-21,2022,2,21
URD33904,BA.2.36,ORF10 protein,38,Bahrain,2022-02-21,2022,2,21
UPX34567,BA.1.1,ORF1ab polyprotein,7092,Bahrain,2022-01-23,2022,1,23
UPX34568,BA.1.1,ORF1a polyprotein,4401,Bahrain,2022-01-23,2022,1,23
UPX34569,BA.1.1,surface glycoprotein,1268,Bahrain,2022-01-23,2022,1,23
UPX34570,BA.1.1,ORF3a protein,275,Bahrain,2022-01-23,2022,1,23
UPX34571,BA.1.1,envelope protein,75,Bahrain,2022-01-23,2022,1,23
UPX34572,BA.1.1,membrane glycoprotein,222,Bahrain,2022-01-23,2022,1,23
UPX34573,BA.1.1,ORF6 protein,61,Bahrain,2022-01-23,2022,1,23
UPX34574,BA.1.1,ORF7a protein,121,Bahrain,2022-01-23,2022,1,23
UPX34575,BA.1.1,ORF7b protein,43,Bahrain,2022-01-23,2022,1,23
UPX34576,BA.1.1,ORF8 protein,121,Bahrain,2022-01-23,2022,1,23
UPX34577,BA.1.1,nucleocapsid phosphoprotein,416,Bahrain,2022-01-23,2022,1,23
UPX34578,BA.1.1,ORF10 protein,38,Bahrain,2022-01-23,2022,1,23
UPX34651,BA.1.19,ORF1ab polyprotein,7092,Bahrain,2022-01-24,2022,1,24
UPX34652,BA.1.19,ORF1a polyprotein,4401,Bahrain,2022-01-24,2022,1,24
UPX34653,BA.1.19,surface glycoprotein,1268,Bahrain,2022-01-24,2022,1,24
UPX34654,BA.1.19,ORF3a protein,275,Bahrain,2022-01-24,2022,1,24
UPX34655,BA.1.19,envelope protein,75,Bahrain,2022-01-24,2022,1,24
UPX34656,BA.1.19,membrane glycoprotein,222,Bahrain,2022-01-24,2022,1,24
UPX34657,BA.1.19,ORF6 protein,61,Bahrain,2022-01-24,2022,1,24
UPX34658,BA.1.19,ORF7a protein,121,Bahrain,2022-01-24,2022,1,24
UPX34659,BA.1.19,ORF7b protein,43,Bahrain,2022-01-24,2022,1,24
UPX34660,BA.1.19,ORF8 protein,121,Bahrain,2022-01-24,2022,1,24
UPX34661,BA.1.19,nucleocapsid phosphoprotein,416,Bahrain,2022-01-24,2022,1,24
UPX34662,BA.1.19,ORF10 protein,38,Bahrain,2022-01-24,2022,1,24
UPX34675,BA.1.17.2,ORF1ab polyprotein,7092,Bahrain,2022-01-25,2022,1,25
UPX34676,BA.1.17.2,ORF1a polyprotein,4401,Bahrain,2022-01-25,2022,1,25
UPX34677,BA.1.17.2,surface glycoprotein,1268,Bahrain,2022-01-25,2022,1,25
UPX34678,BA.1.17.2,ORF3a protein,275,Bahrain,2022-01-25,2022,1,25
UPX34679,BA.1.17.2,envelope protein,75,Bahrain,2022-01-25,2022,1,25
UPX34680,BA.1.17.2,membrane glycoprotein,222,Bahrain,2022-01-25,2022,1,25
UPX34681,BA.1.17.2,ORF6 protein,61,Bahrain,2022-01-25,2022,1,25
UPX34682,BA.1.17.2,ORF7a protein,121,Bahrain,2022-01-25,2022,1,25
UPX34683,BA.1.17.2,ORF7b protein,43,Bahrain,2022-01-25,2022,1,25
UPX34684,BA.1.17.2,ORF8 protein,121,Bahrain,2022-01-25,2022,1,25
UPX34685,BA.1.17.2,nucleocapsid phosphoprotein,416,Bahrain,2022-01-25,2022,1,25
UPX34686,BA.1.17.2,ORF10 protein,38,Bahrain,2022-01-25,2022,1,25
UPX34723,BA.2,ORF1ab polyprotein,7093,Bahrain,2022-01-25,2022,1,25
UPX34724,BA.2,ORF1a polyprotein,4402,Bahrain,2022-01-25,2022,1,25
UPX34725,BA.2,surface glycoprotein,1270,Bahrain,2022-01-25,2022,1,25
UPX34726,BA.2,ORF3a protein,275,Bahrain,2022-01-25,2022,1,25
UPX34727,BA.2,envelope protein,75,Bahrain,2022-01-25,2022,1,25
UPX34728,BA.2,membrane glycoprotein,222,Bahrain,2022-01-25,2022,1,25
UPX34729,BA.2,ORF6 protein,61,Bahrain,2022-01-25,2022,1,25
UPX34730,BA.2,ORF7a protein,121,Bahrain,2022-01-25,2022,1,25
UPX34731,BA.2,ORF7b protein,43,Bahrain,2022-01-25,2022,1,25
UPX34732,BA.2,ORF8 protein,121,Bahrain,2022-01-25,2022,1,25
UPX34733,BA.2,nucleocapsid phosphoprotein,416,Bahrain,2022-01-25,2022,1,25
UPX34734,BA.2,ORF10 protein,38,Bahrain,2022-01-25,2022,1,25
UPX44292,BA.2.5,ORF1ab polyprotein,7093,Bahrain,2022-02-07,2022,2,7
UPX44293,BA.2.5,ORF1a polyprotein,4402,Bahrain,2022-02-07,2022,2,7
UPX44294,BA.2.5,surface glycoprotein,1270,Bahrain,2022-02-07,2022,2,7
UPX44295,BA.2.5,ORF3a protein,275,Bahrain,2022-02-07,2022,2,7
UPX44296,BA.2.5,envelope protein,75,Bahrain,2022-02-07,2022,2,7
UPX44297,BA.2.5,membrane glycoprotein,222,Bahrain,2022-02-07,2022,2,7
UPX44298,BA.2.5,ORF6 protein,61,Bahrain,2022-02-07,2022,2,7
UPX44299,BA.2.5,ORF7a protein,121,Bahrain,2022-02-07,2022,2,7
UPX44300,BA.2.5,ORF7b protein,43,Bahrain,2022-02-07,2022,2,7
UPX44301,BA.2.5,ORF8 protein,121,Bahrain,2022-02-07,2022,2,7
UPX44302,BA.2.5,nucleocapsid phosphoprotein,416,Bahrain,2022-02-07,2022,2,7
UPX44303,BA.2.5,ORF10 protein,38,Bahrain,2022-02-07,2022,2,7
UPX44532,B.1.1.529,ORF1ab polyprotein,7093,Bahrain,2022-02-07,2022,2,7
UPX44533,B.1.1.529,ORF1a polyprotein,4402,Bahrain,2022-02-07,2022,2,7
UPX44534,B.1.1.529,surface glycoprotein,1270,Bahrain,2022-02-07,2022,2,7
UPX44535,B.1.1.529,ORF3a protein,275,Bahrain,2022-02-07,2022,2,7
UPX44536,B.1.1.529,envelope protein,75,Bahrain,2022-02-07,2022,2,7
UPX44537,B.1.1.529,membrane glycoprotein,222,Bahrain,2022-02-07,2022,2,7
UPX44538,B.1.1.529,ORF6 protein,61,Bahrain,2022-02-07,2022,2,7
UPX44539,B.1.1.529,ORF7a protein,121,Bahrain,2022-02-07,2022,2,7
UPX44540,B.1.1.529,ORF7b protein,43,Bahrain,2022-02-07,2022,2,7
UPX44541,B.1.1.529,ORF8 protein,121,Bahrain,2022-02-07,2022,2,7
UPX44542,B.1.1.529,nucleocapsid phosphoprotein,416,Bahrain,2022-02-07,2022,2,7
UPX44543,B.1.1.529,ORF10 protein,38,Bahrain,2022-02-07,2022,2,7
UPX71831,BA.1.13.1,ORF1ab polyprotein,7092,Bahrain,2022-02-24,2022,2,24
UPX71832,BA.1.13.1,ORF1a polyprotein,4401,Bahrain,2022-02-24,2022,2,24
UPX71833,BA.1.13.1,surface glycoprotein,1268,Bahrain,2022-02-24,2022,2,24
UPX71834,BA.1.13.1,ORF3a protein,275,Bahrain,2022-02-24,2022,2,24
UPX71835,BA.1.13.1,envelope protein,75,Bahrain,2022-02-24,2022,2,24
UPX71836,BA.1.13.1,membrane glycoprotein,222,Bahrain,2022-02-24,2022,2,24
UPX71837,BA.1.13.1,ORF6 protein,61,Bahrain,2022-02-24,2022,2,24
UPX71838,BA.1.13.1,ORF7a protein,121,Bahrain,2022-02-24,2022,2,24
UPX71839,BA.1.13.1,ORF7b protein,43,Bahrain,2022-02-24,2022,2,24
UPX71840,BA.1.13.1,ORF8 protein,121,Bahrain,2022-02-24,2022,2,24
UPX71841,BA.1.13.1,nucleocapsid phosphoprotein,416,Bahrain,2022-02-24,2022,2,24
UPX71842,BA.1.13.1,ORF10 protein,38,Bahrain,2022-02-24,2022,2,24
UPX71891,BA.1,ORF1ab polyprotein,7092,Bahrain,2022-02-07,2022,2,7
UPX71892,BA.1,ORF1a polyprotein,4401,Bahrain,2022-02-07,2022,2,7
UPX71893,BA.1,surface glycoprotein,1268,Bahrain,2022-02-07,2022,2,7
UPX71894,BA.1,ORF3a protein,275,Bahrain,2022-02-07,2022,2,7
UPX71895,BA.1,envelope protein,75,Bahrain,2022-02-07,2022,2,7
UPX71896,BA.1,membrane glycoprotein,222,Bahrain,2022-02-07,2022,2,7
UPX71897,BA.1,ORF6 protein,61,Bahrain,2022-02-07,2022,2,7
UPX71898,BA.1,ORF7a protein,121,Bahrain,2022-02-07,2022,2,7
UPX71899,BA.1,ORF7b protein,43,Bahrain,2022-02-07,2022,2,7
UPX71900,BA.1,ORF8 protein,121,Bahrain,2022-02-07,2022,2,7
UPX71901,BA.1,nucleocapsid phosphoprotein,416,Bahrain,2022-02-07,2022,2,7
UPX71902,BA.1,ORF10 protein,38,Bahrain,2022-02-07,2022,2,7
UPQ57972,BA.1.17.2,ORF1ab polyprotein,7092,Bahrain,2022-04-12,2022,4,12
UPQ57973,BA.1.17.2,ORF1a polyprotein,4401,Bahrain,2022-04-12,2022,4,12
UPQ57974,BA.1.17.2,surface glycoprotein,1270,Bahrain,2022-04-12,2022,4,12
UPQ57975,BA.1.17.2,ORF3a protein,275,Bahrain,2022-04-12,2022,4,12
UPQ57976,BA.1.17.2,envelope protein,75,Bahrain,2022-04-12,2022,4,12
UPQ57977,BA.1.17.2,membrane glycoprotein,222,Bahrain,2022-04-12,2022,4,12
UPQ57978,BA.1.17.2,ORF6 protein,61,Bahrain,2022-04-12,2022,4,12
UPQ57979,BA.1.17.2,ORF7a protein,121,Bahrain,2022-04-12,2022,4,12
UPQ57980,BA.1.17.2,ORF7b protein,43,Bahrain,2022-04-12,2022,4,12
UPQ57981,BA.1.17.2,ORF8 protein,121,Bahrain,2022-04-12,2022,4,12
UPQ57982,BA.1.17.2,nucleocapsid phosphoprotein,416,Bahrain,2022-04-12,2022,4,12
UPQ57983,BA.1.17.2,ORF10 protein,38,Bahrain,2022-04-12,2022,4,12
UPQ58092,BA.2,ORF1ab polyprotein,7093,Bahrain,2022-04-14,2022,4,14
UPQ58093,BA.2,ORF1a polyprotein,4402,Bahrain,2022-04-14,2022,4,14
UPQ58094,BA.2,surface glycoprotein,1270,Bahrain,2022-04-14,2022,4,14
UPQ58095,BA.2,ORF3a protein,275,Bahrain,2022-04-14,2022,4,14
UPQ58096,BA.2,envelope protein,75,Bahrain,2022-04-14,2022,4,14
UPQ58097,BA.2,membrane glycoprotein,222,Bahrain,2022-04-14,2022,4,14
UPQ58098,BA.2,ORF6 protein,61,Bahrain,2022-04-14,2022,4,14
UPQ58099,BA.2,ORF7a protein,121,Bahrain,2022-04-14,2022,4,14
UPQ58100,BA.2,ORF7b protein,43,Bahrain,2022-04-14,2022,4,14
UPQ58101,BA.2,ORF8 protein,121,Bahrain,2022-04-14,2022,4,14
UPQ58102,BA.2,nucleocapsid phosphoprotein,416,Bahrain,2022-04-14,2022,4,14
UPQ58103,BA.2,ORF10 protein,38,Bahrain,2022-04-14,2022,4,14
UPQ58941,BA.2.1,ORF1ab polyprotein,7093,Bahrain,2022-04-14,2022,4,14
UPQ58942,BA.2.1,ORF1a polyprotein,4402,Bahrain,2022-04-14,2022,4,14
UPQ58943,BA.2.1,surface glycoprotein,1270,Bahrain,2022-04-14,2022,4,14
UPQ58944,BA.2.1,ORF3a protein,275,Bahrain,2022-04-14,2022,4,14
UPQ58945,BA.2.1,envelope protein,75,Bahrain,2022-04-14,2022,4,14
UPQ58946,BA.2.1,membrane glycoprotein,222,Bahrain,2022-04-14,2022,4,14
