Accession,Pangolin,Protein,Length,Country,Collection_Date,Year,Month,Day
USD91485,AY.57,ORF8 protein,119,Viet Nam,2021-11-01,2021,11,1
USD91486,AY.57,nucleocapsid phosphoprotein,419,Viet Nam,2021-11-01,2021,11,1
USD91487,AY.57,ORF10 protein,38,Viet Nam,2021-11-01,2021,11,1
USD91872,AY.23,ORF1ab polyprotein,7096,Viet Nam,2021-11-04,2021,11,4
USD91873,AY.23,ORF1a polyprotein,4405,Viet Nam,2021-11-04,2021,11,4
USD91874,AY.23,surface glycoprotein,1271,Viet Nam,2021-11-04,2021,11,4
USD91875,AY.23,ORF3a protein,275,Viet Nam,2021-11-04,2021,11,4
USD91876,AY.23,envelope protein,75,Viet Nam,2021-11-04,2021,11,4
USD91877,AY.23,membrane glycoprotein,222,Viet Nam,2021-11-04,2021,11,4
USD91878,AY.23,ORF6 protein,61,Viet Nam,2021-11-04,2021,11,4
USD91879,AY.23,ORF7a protein,121,Viet Nam,2021-11-04,2021,11,4
USD91880,AY.23,ORF7b protein,43,Viet Nam,2021-11-04,2021,11,4
USD91881,AY.23,ORF8 protein,119,Viet Nam,2021-11-04,2021,11,4
USD91882,AY.23,nucleocapsid phosphoprotein,419,Viet Nam,2021-11-04,2021,11,4
USD91883,AY.23,ORF10 protein,38,Viet Nam,2021-11-04,2021,11,4
USD92602,AY.79,ORF1ab polyprotein,7093,Viet Nam,2021-12-28,2021,12,28
USD92603,AY.79,ORF1a polyprotein,4402,Viet Nam,2021-12-28,2021,12,28
USD92604,AY.79,surface glycoprotein,1271,Viet Nam,2021-12-28,2021,12,28
USD92605,AY.79,ORF3a protein,275,Viet Nam,2021-12-28,2021,12,28
USD92606,AY.79,envelope protein,75,Viet Nam,2021-12-28,2021,12,28
USD92607,AY.79,membrane glycoprotein,222,Viet Nam,2021-12-28,2021,12,28
USD92608,AY.79,ORF6 protein,61,Viet Nam,2021-12-28,2021,12,28
USD92609,AY.79,ORF7a protein,121,Viet Nam,2021-12-28,2021,12,28
USD92610,AY.79,ORF7b protein,43,Viet Nam,2021-12-28,2021,12,28
USD92611,AY.79,ORF8 protein,119,Viet Nam,2021-12-28,2021,12,28
USD92612,AY.79,nucleocapsid phosphoprotein,419,Viet Nam,2021-12-28,2021,12,28
USD92613,AY.79,ORF10 protein,38,Viet Nam,2021-12-28,2021,12,28
USD92913,AY.6,ORF1ab polyprotein,7096,Viet Nam,2021-12-31,2021,12,31
USD92914,AY.6,ORF1a polyprotein,4405,Viet Nam,2021-12-31,2021,12,31
USD92915,AY.6,surface glycoprotein,1271,Viet Nam,2021-12-31,2021,12,31
USD92916,AY.6,ORF3a protein,275,Viet Nam,2021-12-31,2021,12,31
USD92917,AY.6,envelope protein,75,Viet Nam,2021-12-31,2021,12,31
USD92918,AY.6,membrane glycoprotein,222,Viet Nam,2021-12-31,2021,12,31
USD92919,AY.6,ORF6 protein,61,Viet Nam,2021-12-31,2021,12,31
USD92920,AY.6,ORF7a protein,121,Viet Nam,2021-12-31,2021,12,31
USD92921,AY.6,ORF7b protein,43,Viet Nam,2021-12-31,2021,12,31
USD92922,AY.6,ORF8 protein,119,Viet Nam,2021-12-31,2021,12,31
USD92923,AY.6,nucleocapsid phosphoprotein,419,Viet Nam,2021-12-31,2021,12,31
USD92924,AY.6,ORF10 protein,38,Viet Nam,2021-12-31,2021,12,31
USD92997,AY.57,ORF1ab polyprotein,7096,Viet Nam,2021-05-05,2021,5,5
USD92998,AY.57,ORF1a polyprotein,4405,Viet Nam,2021-05-05,2021,5,5
USD92999,AY.57,surface glycoprotein,1271,Viet Nam,2021-05-05,2021,5,5
USD93000,AY.57,ORF3a protein,275,Viet Nam,2021-05-05,2021,5,5
USD93001,AY.57,envelope protein,75,Viet Nam,2021-05-05,2021,5,5
USD93002,AY.57,membrane glycoprotein,222,Viet Nam,2021-05-05,2021,5,5
USD93003,AY.57,ORF6 protein,61,Viet Nam,2021-05-05,2021,5,5
USD93004,AY.57,ORF7a protein,121,Viet Nam,2021-05-05,2021,5,5
USD93005,AY.57,ORF7b protein,43,Viet Nam,2021-05-05,2021,5,5
USD93006,AY.57,ORF8 protein,119,Viet Nam,2021-05-05,2021,5,5
USD93007,AY.57,nucleocapsid phosphoprotein,419,Viet Nam,2021-05-05,2021,5,5
USD93008,AY.57,ORF10 protein,38,Viet Nam,2021-05-05,2021,5,5
USD93320,AY.57,ORF1ab polyprotein,7096,Viet Nam,2021-04-22,2021,4,22
USD93321,AY.57,ORF1a polyprotein,4405,Viet Nam,2021-04-22,2021,4,22
USD93322,AY.57,surface glycoprotein,1271,Viet Nam,2021-04-22,2021,4,22
USD93323,AY.57,ORF3a protein,275,Viet Nam,2021-04-22,2021,4,22
USD93324,AY.57,envelope protein,75,Viet Nam,2021-04-22,2021,4,22
USD93325,AY.57,membrane glycoprotein,222,Viet Nam,2021-04-22,2021,4,22
USD93326,AY.57,ORF6 protein,61,Viet Nam,2021-04-22,2021,4,22
USD93327,AY.57,ORF7a protein,121,Viet Nam,2021-04-22,2021,4,22
USD93328,AY.57,ORF7b protein,43,Viet Nam,2021-04-22,2021,4,22
USD93329,AY.57,ORF8 protein,119,Viet Nam,2021-04-22,2021,4,22
USD93330,AY.57,nucleocapsid phosphoprotein,419,Viet Nam,2021-04-22,2021,4,22
USD93331,AY.57,ORF10 protein,38,Viet Nam,2021-04-22,2021,4,22
USD93859,AY.57,ORF1ab polyprotein,7096,Viet Nam,2021-06-02,2021,6,2
USD93860,AY.57,ORF1a polyprotein,4405,Viet Nam,2021-06-02,2021,6,2
USD93861,AY.57,surface glycoprotein,1271,Viet Nam,2021-06-02,2021,6,2
USD93862,AY.57,ORF3a protein,275,Viet Nam,2021-06-02,2021,6,2
USD93863,AY.57,envelope protein,75,Viet Nam,2021-06-02,2021,6,2
USD93864,AY.57,membrane glycoprotein,222,Viet Nam,2021-06-02,2021,6,2
USD93865,AY.57,ORF6 protein,61,Viet Nam,2021-06-02,2021,6,2
USD93866,AY.57,ORF7a protein,121,Viet Nam,2021-06-02,2021,6,2
USD93867,AY.57,ORF7b protein,43,Viet Nam,2021-06-02,2021,6,2
USD93868,AY.57,ORF8 protein,119,Viet Nam,2021-06-02,2021,6,2
USD93869,AY.57,nucleocapsid phosphoprotein,419,Viet Nam,2021-06-02,2021,6,2
USD93870,AY.57,ORF10 protein,38,Viet Nam,2021-06-02,2021,6,2
USD94243,AY.57,ORF1ab polyprotein,7096,Viet Nam,2021-07-29,2021,7,29
USD94244,AY.57,ORF1a polyprotein,4405,Viet Nam,2021-07-29,2021,7,29
USD94245,AY.57,surface glycoprotein,1271,Viet Nam,2021-07-29,2021,7,29
USD94246,AY.57,ORF3a protein,275,Viet Nam,2021-07-29,2021,7,29
USD94247,AY.57,envelope protein,75,Viet Nam,2021-07-29,2021,7,29
USD94248,AY.57,membrane glycoprotein,222,Viet Nam,2021-07-29,2021,7,29
USD94249,AY.57,ORF6 protein,61,Viet Nam,2021-07-29,2021,7,29
USD94250,AY.57,ORF7a protein,121,Viet Nam,2021-07-29,2021,7,29
USD94251,AY.57,ORF7b protein,43,Viet Nam,2021-07-29,2021,7,29
USD94252,AY.57,ORF8 protein,119,Viet Nam,2021-07-29,2021,7,29
USD94253,AY.57,nucleocapsid phosphoprotein,419,Viet Nam,2021-07-29,2021,7,29
USD94254,AY.57,ORF10 protein,38,Viet Nam,2021-07-29,2021,7,29
QIK50437,B,ORF1ab polyprotein,7096,Viet Nam,2020-01-22,2020,1,22
QIK50438,B,surface glycoprotein,1273,Viet Nam,2020-01-22,2020,1,22
QIK50439,B,ORF3a protein,275,Viet Nam,2020-01-22,2020,1,22
QIK50440,B,envelope protein,75,Viet Nam,2020-01-22,2020,1,22
QIK50441,B,membrane glycoprotein,222,Viet Nam,2020-01-22,2020,1,22
QIK50442,B,ORF6 protein,61,Viet Nam,2020-01-22,2020,1,22
QIK50443,B,ORF7a protein,121,Viet Nam,2020-01-22,2020,1,22
QIK50444,B,ORF8 protein,121,Viet Nam,2020-01-22,2020,1,22
QIK50445,B,nucleocapsid phosphoprotein,419,Viet Nam,2020-01-22,2020,1,22
QIK50446,B,ORF10 protein,38,Viet Nam,2020-01-22,2020,1,22
WES16742,B.1.36.16,ORF1ab polyprotein,7096,Thailand,2021-01-07,2021,1,7
WES16743,B.1.36.16,ORF1a polyprotein,4405,Thailand,2021-01-07,2021,1,7
WES16744,B.1.36.16,surface glycoprotein,1273,Thailand,2021-01-07,2021,1,7
WES16745,B.1.36.16,ORF3a protein,275,Thailand,2021-01-07,2021,1,7
WES16746,B.1.36.16,envelope protein,75,Thailand,2021-01-07,2021,1,7
WES16747,B.1.36.16,membrane glycoprotein,222,Thailand,2021-01-07,2021,1,7
WES16748,B.1.36.16,ORF6 protein,61,Thailand,2021-01-07,2021,1,7
WES16749,B.1.36.16,ORF7a protein,121,Thailand,2021-01-07,2021,1,7
WES16750,B.1.36.16,ORF7b protein,43,Thailand,2021-01-07,2021,1,7
WES16751,B.1.36.16,ORF8 protein,121,Thailand,2021-01-07,2021,1,7
WES16752,B.1.36.16,nucleocapsid phosphoprotein,419,Thailand,2021-01-07,2021,1,7
WES16753,B.1.36.16,ORF10 protein,38,Thailand,2021-01-07,2021,1,7
WES16754,B.1.429,ORF1ab polyprotein,7096,Thailand,2021-01-29,2021,1,29
WES16755,B.1.429,ORF1a polyprotein,4405,Thailand,2021-01-29,2021,1,29
WES16756,B.1.429,surface glycoprotein,1273,Thailand,2021-01-29,2021,1,29
WES16757,B.1.429,ORF3a protein,275,Thailand,2021-01-29,2021,1,29
WES16758,B.1.429,envelope protein,75,Thailand,2021-01-29,2021,1,29
WES16759,B.1.429,membrane glycoprotein,222,Thailand,2021-01-29,2021,1,29
WES16760,B.1.429,ORF6 protein,61,Thailand,2021-01-29,2021,1,29
WES16761,B.1.429,ORF7a protein,121,Thailand,2021-01-29,2021,1,29
WES16762,B.1.429,ORF7b protein,43,Thailand,2021-01-29,2021,1,29
WES16763,B.1.429,ORF8 protein,121,Thailand,2021-01-29,2021,1,29
WES16764,B.1.429,nucleocapsid phosphoprotein,419,Thailand,2021-01-29,2021,1,29
WES16765,B.1.429,ORF10 protein,38,Thailand,2021-01-29,2021,1,29
WES16766,B.1.36.16,ORF1ab polyprotein,7096,Thailand,2020-12-04,2020,12,4
WES16767,B.1.36.16,ORF1a polyprotein,4405,Thailand,2020-12-04,2020,12,4
WES16768,B.1.36.16,surface glycoprotein,1273,Thailand,2020-12-04,2020,12,4
WES16769,B.1.36.16,ORF3a protein,275,Thailand,2020-12-04,2020,12,4
WES16770,B.1.36.16,envelope protein,75,Thailand,2020-12-04,2020,12,4
WES16771,B.1.36.16,membrane glycoprotein,222,Thailand,2020-12-04,2020,12,4
WES16772,B.1.36.16,ORF6 protein,61,Thailand,2020-12-04,2020,12,4
WES16773,B.1.36.16,ORF7a protein,121,Thailand,2020-12-04,2020,12,4
WES16774,B.1.36.16,ORF7b protein,43,Thailand,2020-12-04,2020,12,4
WES16775,B.1.36.16,ORF8 protein,121,Thailand,2020-12-04,2020,12,4
WES16776,B.1.36.16,nucleocapsid phosphoprotein,419,Thailand,2020-12-04,2020,12,4
WES16777,B.1.36.16,ORF10 protein,38,Thailand,2020-12-04,2020,12,4
WEI59669,AY.30,ORF1ab polyprotein,7096,Thailand,2021-10-14,2021,10,14
WEI59670,AY.30,ORF1a polyprotein,4405,Thailand,2021-10-14,2021,10,14
WEI59671,AY.30,surface glycoprotein,1271,Thailand,2021-10-14,2021,10,14
WEI59672,AY.30,ORF3a protein,275,Thailand,2021-10-14,2021,10,14
WEI59673,AY.30,envelope protein,75,Thailand,2021-10-14,2021,10,14
WEI59674,AY.30,membrane glycoprotein,222,Thailand,2021-10-14,2021,10,14
WEI59675,AY.30,ORF6 protein,61,Thailand,2021-10-14,2021,10,14
WEI59676,AY.30,ORF7a protein,121,Thailand,2021-10-14,2021,10,14
WEI59677,AY.30,ORF7b protein,43,Thailand,2021-10-14,2021,10,14
WEI59678,AY.30,ORF8 protein,119,Thailand,2021-10-14,2021,10,14
WEI59679,AY.30,nucleocapsid phosphoprotein,419,Thailand,2021-10-14,2021,10,14
WEI59680,AY.30,ORF10 protein,38,Thailand,2021-10-14,2021,10,14
WEI59681,AY.85,ORF1ab polyprotein,7096,Thailand,2021-10-14,2021,10,14
WEI59682,AY.85,ORF1a polyprotein,4405,Thailand,2021-10-14,2021,10,14
WEI59683,AY.85,surface glycoprotein,1271,Thailand,2021-10-14,2021,10,14
WEI59684,AY.85,ORF3a protein,275,Thailand,2021-10-14,2021,10,14
WEI59685,AY.85,envelope protein,75,Thailand,2021-10-14,2021,10,14
WEI59686,AY.85,membrane glycoprotein,222,Thailand,2021-10-14,2021,10,14
WEI59687,AY.85,ORF6 protein,61,Thailand,2021-10-14,2021,10,14
WEI59688,AY.85,ORF7a protein,121,Thailand,2021-10-14,2021,10,14
WEI59689,AY.85,ORF7b protein,43,Thailand,2021-10-14,2021,10,14
WEI59690,AY.85,ORF8 protein,119,Thailand,2021-10-14,2021,10,14
WEI59691,AY.85,nucleocapsid phosphoprotein,419,Thailand,2021-10-14,2021,10,14
WEI59692,AY.85,ORF10 protein,38,Thailand,2021-10-14,2021,10,14
WEI59693,BA.1.1,ORF1ab polyprotein,7092,Thailand,2022-01-06,2022,1,6
WEI59694,BA.1.1,ORF1a polyprotein,4401,Thailand,2022-01-06,2022,1,6
WEI59695,BA.1.1,surface glycoprotein,1270,Thailand,2022-01-06,2022,1,6
WEI59696,BA.1.1,ORF3a protein,275,Thailand,2022-01-06,2022,1,6
WEI59697,BA.1.1,envelope protein,75,Thailand,2022-01-06,2022,1,6
WEI59698,BA.1.1,membrane glycoprotein,222,Thailand,2022-01-06,2022,1,6
WEI59699,BA.1.1,ORF6 protein,61,Thailand,2022-01-06,2022,1,6
WEI59700,BA.1.1,ORF7a protein,121,Thailand,2022-01-06,2022,1,6
WEI59701,BA.1.1,ORF7b protein,43,Thailand,2022-01-06,2022,1,6
WEI59702,BA.1.1,ORF8 protein,121,Thailand,2022-01-06,2022,1,6
WEI59703,BA.1.1,nucleocapsid phosphoprotein,416,Thailand,2022-01-06,2022,1,6
WEI59704,BA.1.1,ORF10 protein,38,Thailand,2022-01-06,2022,1,6
WEI60472,BA.1.1.15,ORF1ab polyprotein,7092,Thailand,2022-01-06,2022,1,6
WEI60473,BA.1.1.15,ORF1a polyprotein,4401,Thailand,2022-01-06,2022,1,6
WEI60474,BA.1.1.15,surface glycoprotein,1270,Thailand,2022-01-06,2022,1,6
WEI60475,BA.1.1.15,ORF3a protein,275,Thailand,2022-01-06,2022,1,6
WEI60476,BA.1.1.15,envelope protein,75,Thailand,2022-01-06,2022,1,6
WEI60477,BA.1.1.15,membrane glycoprotein,222,Thailand,2022-01-06,2022,1,6
WEI60478,BA.1.1.15,ORF6 protein,61,Thailand,2022-01-06,2022,1,6
WEI60479,BA.1.1.15,ORF7a protein,121,Thailand,2022-01-06,2022,1,6
WEI60480,BA.1.1.15,ORF7b protein,43,Thailand,2022-01-06,2022,1,6
WEI60481,BA.1.1.15,ORF8 protein,121,Thailand,2022-01-06,2022,1,6
WEI60482,BA.1.1.15,nucleocapsid phosphoprotein,416,Thailand,2022-01-06,2022,1,6
WEI60483,BA.1.1.15,ORF10 protein,38,Thailand,2022-01-06,2022,1,6
WEI60484,BA.1.1,ORF1ab polyprotein,7092,Thailand,2022-02-10,2022,2,10
WEI60485,BA.1.1,ORF1a polyprotein,4401,Thailand,2022-02-10,2022,2,10
WEI60486,BA.1.1,surface glycoprotein,1270,Thailand,2022-02-10,2022,2,10
WEI60487,BA.1.1,ORF3a protein,275,Thailand,2022-02-10,2022,2,10
WEI60488,BA.1.1,envelope protein,75,Thailand,2022-02-10,2022,2,10
WEI60489,BA.1.1,membrane glycoprotein,222,Thailand,2022-02-10,2022,2,10
WEI60490,BA.1.1,ORF6 protein,61,Thailand,2022-02-10,2022,2,10
WEI60491,BA.1.1,ORF7a protein,121,Thailand,2022-02-10,2022,2,10
WEI60492,BA.1.1,ORF7b protein,43,Thailand,2022-02-10,2022,2,10
WEI60493,BA.1.1,ORF8 protein,121,Thailand,2022-02-10,2022,2,10
WEI60494,BA.1.1,nucleocapsid phosphoprotein,416,Thailand,2022-02-10,2022,2,10
WEI60495,BA.1.1,ORF10 protein,38,Thailand,2022-02-10,2022,2,10
WEI60508,BA.1.1,ORF1ab polyprotein,7092,Thailand,2022-03-04,2022,3,4
WEI60509,BA.1.1,ORF1a polyprotein,4401,Thailand,2022-03-04,2022,3,4
WEI60510,BA.1.1,surface glycoprotein,1270,Thailand,2022-03-04,2022,3,4
WEI60511,BA.1.1,ORF3a protein,275,Thailand,2022-03-04,2022,3,4
WEI60512,BA.1.1,envelope protein,75,Thailand,2022-03-04,2022,3,4
WEI60513,BA.1.1,membrane glycoprotein,222,Thailand,2022-03-04,2022,3,4
WEI60514,BA.1.1,ORF6 protein,61,Thailand,2022-03-04,2022,3,4
WEI60515,BA.1.1,ORF7a protein,121,Thailand,2022-03-04,2022,3,4
WEI60516,BA.1.1,ORF7b protein,43,Thailand,2022-03-04,2022,3,4
WEI60517,BA.1.1,ORF8 protein,121,Thailand,2022-03-04,2022,3,4
WEI60518,BA.1.1,nucleocapsid phosphoprotein,416,Thailand,2022-03-04,2022,3,4
WEI60519,BA.1.1,ORF10 protein,38,Thailand,2022-03-04,2022,3,4
WEI60532,AY.85,ORF1ab polyprotein,7096,Thailand,2021-12-04,2021,12,4
WEI60533,AY.85,ORF1a polyprotein,4405,Thailand,2021-12-04,2021,12,4
WEI60534,AY.85,surface glycoprotein,1271,Thailand,2021-12-04,2021,12,4
WEI60535,AY.85,ORF3a protein,275,Thailand,2021-12-04,2021,12,4
WEI60536,AY.85,envelope protein,75,Thailand,2021-12-04,2021,12,4
WEI60537,AY.85,membrane glycoprotein,222,Thailand,2021-12-04,2021,12,4
WEI60538,AY.85,ORF6 protein,61,Thailand,2021-12-04,2021,12,4
WEI60539,AY.85,ORF7a protein,121,Thailand,2021-12-04,2021,12,4
WEI60540,AY.85,ORF7b protein,43,Thailand,2021-12-04,2021,12,4
WEI60541,AY.85,ORF8 protein,119,Thailand,2021-12-04,2021,12,4
WEI60542,AY.85,nucleocapsid phosphoprotein,419,Thailand,2021-12-04,2021,12,4
WEI60543,AY.85,ORF10 protein,38,Thailand,2021-12-04,2021,12,4
WEI60544,BA.1,ORF1ab polyprotein,7092,Thailand,2022-01-06,2022,1,6
WEI60545,BA.1,ORF1a polyprotein,4401,Thailand,2022-01-06,2022,1,6
WEI60546,BA.1,surface glycoprotein,1270,Thailand,2022-01-06,2022,1,6
WEI60547,BA.1,ORF3a protein,275,Thailand,2022-01-06,2022,1,6
WEI60548,BA.1,envelope protein,75,Thailand,2022-01-06,2022,1,6
WEI60549,BA.1,membrane glycoprotein,222,Thailand,2022-01-06,2022,1,6
WEI60550,BA.1,ORF6 protein,61,Thailand,2022-01-06,2022,1,6
WEI60551,BA.1,ORF7a protein,121,Thailand,2022-01-06,2022,1,6
WEI60552,BA.1,ORF7b protein,43,Thailand,2022-01-06,2022,1,6
WEI60553,BA.1,ORF8 protein,121,Thailand,2022-01-06,2022,1,6
WEI60554,BA.1,nucleocapsid phosphoprotein,416,Thailand,2022-01-06,2022,1,6
WEI60555,BA.1,ORF10 protein,38,Thailand,2022-01-06,2022,1,6
WEI60580,BA.1.1.18,ORF1ab polyprotein,7092,Thailand,2022-01-12,2022,1,12
WEI60581,BA.1.1.18,ORF1a polyprotein,4401,Thailand,2022-01-12,2022,1,12
WEI60582,BA.1.1.18,surface glycoprotein,1270,Thailand,2022-01-12,2022,1,12
WEI60583,BA.1.1.18,ORF3a protein,275,Thailand,2022-01-12,2022,1,12
WEI60584,BA.1.1.18,envelope protein,75,Thailand,2022-01-12,2022,1,12
WEI60585,BA.1.1.18,membrane glycoprotein,222,Thailand,2022-01-12,2022,1,12
WEI60586,BA.1.1.18,ORF6 protein,61,Thailand,2022-01-12,2022,1,12
WEI60587,BA.1.1.18,ORF7a protein,121,Thailand,2022-01-12,2022,1,12
WEI60588,BA.1.1.18,ORF7b protein,43,Thailand,2022-01-12,2022,1,12
WEI60589,BA.1.1.18,ORF8 protein,121,Thailand,2022-01-12,2022,1,12
WEI60590,BA.1.1.18,nucleocapsid phosphoprotein,416,Thailand,2022-01-12,2022,1,12
WEI60591,BA.1.1.18,ORF10 protein,38,Thailand,2022-01-12,2022,1,12
WEI62172,BA.1.17.2,ORF1ab polyprotein,7092,Thailand,2022-02-11,2022,2,11
WEI62173,BA.1.17.2,ORF1a polyprotein,4401,Thailand,2022-02-11,2022,2,11
WEI62174,BA.1.17.2,surface glycoprotein,1270,Thailand,2022-02-11,2022,2,11
WEI62175,BA.1.17.2,ORF3a protein,275,Thailand,2022-02-11,2022,2,11
WEI62176,BA.1.17.2,envelope protein,75,Thailand,2022-02-11,2022,2,11
WEI62177,BA.1.17.2,membrane glycoprotein,222,Thailand,2022-02-11,2022,2,11
WEI62178,BA.1.17.2,ORF6 protein,61,Thailand,2022-02-11,2022,2,11
WEI62179,BA.1.17.2,ORF7a protein,121,Thailand,2022-02-11,2022,2,11
WEI62180,BA.1.17.2,ORF7b protein,43,Thailand,2022-02-11,2022,2,11
WEI62181,BA.1.17.2,ORF8 protein,121,Thailand,2022-02-11,2022,2,11
WEI62182,BA.1.17.2,nucleocapsid phosphoprotein,416,Thailand,2022-02-11,2022,2,11
WEI62183,BA.1.17.2,ORF10 protein,38,Thailand,2022-02-11,2022,2,11
WEI62639,B.1.617.2,ORF1ab polyprotein,7096,Thailand,2021-11-01,2021,11,1
WEI62640,B.1.617.2,ORF1a polyprotein,4405,Thailand,2021-11-01,2021,11,1
WEI62641,B.1.617.2,surface glycoprotein,1271,Thailand,2021-11-01,2021,11,1
WEI62642,B.1.617.2,ORF3a protein,275,Thailand,2021-11-01,2021,11,1
WEI62643,B.1.617.2,envelope protein,75,Thailand,2021-11-01,2021,11,1
WEI62644,B.1.617.2,membrane glycoprotein,222,Thailand,2021-11-01,2021,11,1
WEI62645,B.1.617.2,ORF6 protein,61,Thailand,2021-11-01,2021,11,1
WEI62646,B.1.617.2,ORF7a protein,121,Thailand,2021-11-01,2021,11,1
WEI62647,B.1.617.2,ORF7b protein,43,Thailand,2021-11-01,2021,11,1
WEI62648,B.1.617.2,ORF8 protein,119,Thailand,2021-11-01,2021,11,1
WEI62649,B.1.617.2,nucleocapsid phosphoprotein,419,Thailand,2021-11-01,2021,11,1
WEI62650,B.1.617.2,ORF10 protein,38,Thailand,2021-11-01,2021,11,1
WEI62675,AY.85,ORF1ab polyprotein,7096,Thailand,2021-11-12,2021,11,12
WEI62676,AY.85,ORF1a polyprotein,4405,Thailand,2021-11-12,2021,11,12
WEI62677,AY.85,surface glycoprotein,1271,Thailand,2021-11-12,2021,11,12
WEI62678,AY.85,ORF3a protein,275,Thailand,2021-11-12,2021,11,12
WEI62679,AY.85,envelope protein,75,Thailand,2021-11-12,2021,11,12
WEI62680,AY.85,membrane glycoprotein,222,Thailand,2021-11-12,2021,11,12
WEI62681,AY.85,ORF6 protein,61,Thailand,2021-11-12,2021,11,12
WEI62682,AY.85,ORF7a protein,121,Thailand,2021-11-12,2021,11,12
WEI62683,AY.85,ORF7b protein,43,Thailand,2021-11-12,2021,11,12
WEI62684,AY.85,ORF8 protein,119,Thailand,2021-11-12,2021,11,12
WEI62685,AY.85,nucleocapsid phosphoprotein,419,Thailand,2021-11-12,2021,11,12
WEI62686,AY.85,ORF10 protein,38,Thailand,2021-11-12,2021,11,12
WEI62997,BA.1.17,ORF1ab polyprotein,7092,Thailand,2022-01-05,2022,1,5
WEI62998,BA.1.17,ORF1a polyprotein,4401,Thailand,2022-01-05,2022,1,5
WEI62999,BA.1.17,surface glycoprotein,1270,Thailand,2022-01-05,2022,1,5
WEI63000,BA.1.17,ORF3a protein,275,Thailand,2022-01-05,2022,1,5
WEI63001,BA.1.17,envelope protein,75,Thailand,2022-01-05,2022,1,5
WEI63002,BA.1.17,membrane glycoprotein,222,Thailand,2022-01-05,2022,1,5
WEI63003,BA.1.17,ORF6 protein,61,Thailand,2022-01-05,2022,1,5
WEI63004,BA.1.17,ORF7a protein,121,Thailand,2022-01-05,2022,1,5
WEI63005,BA.1.17,ORF7b protein,43,Thailand,2022-01-05,2022,1,5
WEI63006,BA.1.17,ORF8 protein,121,Thailand,2022-01-05,2022,1,5
WEI63007,BA.1.17,nucleocapsid phosphoprotein,416,Thailand,2022-01-05,2022,1,5
WEI63008,BA.1.17,ORF10 protein,38,Thailand,2022-01-05,2022,1,5
WEI63378,BA.1.16.1,ORF1ab polyprotein,7092,Thailand,2022-02-02,2022,2,2
WEI63379,BA.1.16.1,ORF1a polyprotein,4401,Thailand,2022-02-02,2022,2,2
WEI63380,BA.1.16.1,surface glycoprotein,1270,Thailand,2022-02-02,2022,2,2
WEI63381,BA.1.16.1,ORF3a protein,275,Thailand,2022-02-02,2022,2,2
WEI63382,BA.1.16.1,envelope protein,75,Thailand,2022-02-02,2022,2,2
WEI63383,BA.1.16.1,membrane glycoprotein,222,Thailand,2022-02-02,2022,2,2
WEI63384,BA.1.16.1,ORF6 protein,61,Thailand,2022-02-02,2022,2,2
WEI63385,BA.1.16.1,ORF7a protein,121,Thailand,2022-02-02,2022,2,2
WEI63386,BA.1.16.1,ORF7b protein,43,Thailand,2022-02-02,2022,2,2
WEI63387,BA.1.16.1,ORF8 protein,121,Thailand,2022-02-02,2022,2,2
WEI63388,BA.1.16.1,nucleocapsid phosphoprotein,416,Thailand,2022-02-02,2022,2,2
WEI63389,BA.1.16.1,ORF10 protein,38,Thailand,2022-02-02,2022,2,2
UWJ93819,AY.30,ORF1ab polyprotein,7096,Thailand,2021-05,2021,5,1
UWJ93820,AY.30,ORF1a polyprotein,4405,Thailand,2021-05,2021,5,1
UWJ93821,AY.30,surface glycoprotein,1271,Thailand,2021-05,2021,5,1
UWJ93822,AY.30,ORF3a protein,275,Thailand,2021-05,2021,5,1
UWJ93823,AY.30,envelope protein,75,Thailand,2021-05,2021,5,1
UWJ93824,AY.30,membrane glycoprotein,222,Thailand,2021-05,2021,5,1
UWJ93825,AY.30,ORF6 protein,61,Thailand,2021-05,2021,5,1
UWJ93826,AY.30,ORF7a protein,121,Thailand,2021-05,2021,5,1
UWJ93827,AY.30,ORF7b protein,43,Thailand,2021-05,2021,5,1
UWJ93828,AY.30,ORF8 protein,119,Thailand,2021-05,2021,5,1
UWJ93829,AY.30,nucleocapsid phosphoprotein,419,Thailand,2021-05,2021,5,1
UWJ93830,AY.30,ORF10 protein,38,Thailand,2021-05,2021,5,1
WAX18736,BA.5.2,ORF1ab polyprotein,7093,Thailand,2022-09-20,2022,9,20
WAX18737,BA.5.2,ORF1a polyprotein,4402,Thailand,2022-09-20,2022,9,20
WAX18738,BA.5.2,surface glycoprotein,1268,Thailand,2022-09-20,2022,9,20
WAX18739,BA.5.2,ORF3a protein,275,Thailand,2022-09-20,2022,9,20
WAX18740,BA.5.2,envelope protein,75,Thailand,2022-09-20,2022,9,20
WAX18741,BA.5.2,membrane glycoprotein,222,Thailand,2022-09-20,2022,9,20
WAX18742,BA.5.2,ORF6 protein,61,Thailand,2022-09-20,2022,9,20
WAX18743,BA.5.2,ORF7a protein,121,Thailand,2022-09-20,2022,9,20
WAX18744,BA.5.2,ORF7b protein,43,Thailand,2022-09-20,2022,9,20
WAX18745,BA.5.2,ORF8 protein,121,Thailand,2022-09-20,2022,9,20
WAX18746,BA.5.2,nucleocapsid phosphoprotein,416,Thailand,2022-09-20,2022,9,20
WAX18747,BA.5.2,ORF10 protein,38,Thailand,2022-09-20,2022,9,20
