Accession,Pangolin,Protein,Length,Country,Collection_Date,Year,Month,Day
UDB15709,P.1.15,ORF1a polyprotein,4402,Mexico,2021-06-28,2021,6,28
UDB15710,P.1.15,surface glycoprotein,1273,Mexico,2021-06-28,2021,6,28
UDB15711,P.1.15,ORF3a protein,275,Mexico,2021-06-28,2021,6,28
UDB15712,P.1.15,envelope protein,75,Mexico,2021-06-28,2021,6,28
UDB15713,P.1.15,membrane glycoprotein,222,Mexico,2021-06-28,2021,6,28
UDB15714,P.1.15,ORF6 protein,61,Mexico,2021-06-28,2021,6,28
UDB15715,P.1.15,ORF7a protein,121,Mexico,2021-06-28,2021,6,28
UDB15716,P.1.15,ORF7b protein,43,Mexico,2021-06-28,2021,6,28
UDB15717,P.1.15,ORF8 protein,121,Mexico,2021-06-28,2021,6,28
UDB15718,P.1.15,nucleocapsid phosphoprotein,419,Mexico,2021-06-28,2021,6,28
UDB15719,P.1.15,ORF10 protein,38,Mexico,2021-06-28,2021,6,28
UCK92319,B.1.2,ORF1ab polyprotein,7096,Mexico,2021-02-11,2021,2,11
UCK92320,B.1.2,ORF1a polyprotein,4405,Mexico,2021-02-11,2021,2,11
UCK92321,B.1.2,surface glycoprotein,1273,Mexico,2021-02-11,2021,2,11
UCK92322,B.1.2,ORF3a protein,275,Mexico,2021-02-11,2021,2,11
UCK92323,B.1.2,envelope protein,75,Mexico,2021-02-11,2021,2,11
UCK92324,B.1.2,membrane glycoprotein,222,Mexico,2021-02-11,2021,2,11
UCK92325,B.1.2,ORF6 protein,61,Mexico,2021-02-11,2021,2,11
UCK92326,B.1.2,ORF7a protein,121,Mexico,2021-02-11,2021,2,11
UCK92327,B.1.2,ORF7b protein,43,Mexico,2021-02-11,2021,2,11
UCK92328,B.1.2,ORF8 protein,121,Mexico,2021-02-11,2021,2,11
UCK92329,B.1.2,nucleocapsid phosphoprotein,419,Mexico,2021-02-11,2021,2,11
UCK92330,B.1.2,ORF10 protein,38,Mexico,2021-02-11,2021,2,11
UCK92367,B.1.429,ORF1ab polyprotein,7096,Mexico,2021-02-09,2021,2,9
UCK92368,B.1.429,ORF1a polyprotein,4405,Mexico,2021-02-09,2021,2,9
UCK92369,B.1.429,surface glycoprotein,1273,Mexico,2021-02-09,2021,2,9
UCK92370,B.1.429,ORF3a protein,275,Mexico,2021-02-09,2021,2,9
UCK92371,B.1.429,envelope protein,75,Mexico,2021-02-09,2021,2,9
UCK92372,B.1.429,membrane glycoprotein,222,Mexico,2021-02-09,2021,2,9
UCK92373,B.1.429,ORF6 protein,61,Mexico,2021-02-09,2021,2,9
UCK92374,B.1.429,ORF7a protein,121,Mexico,2021-02-09,2021,2,9
UCK92375,B.1.429,ORF7b protein,43,Mexico,2021-02-09,2021,2,9
UCK92376,B.1.429,ORF8 protein,121,Mexico,2021-02-09,2021,2,9
UCK92377,B.1.429,nucleocapsid phosphoprotein,419,Mexico,2021-02-09,2021,2,9
UCK92378,B.1.429,ORF10 protein,38,Mexico,2021-02-09,2021,2,9
UCK92993,B.1.609,ORF1ab polyprotein,7096,Mexico,2021-01-30,2021,1,30
UCK92994,B.1.609,ORF1a polyprotein,4405,Mexico,2021-01-30,2021,1,30
UCK92995,B.1.609,surface glycoprotein,1273,Mexico,2021-01-30,2021,1,30
UCK92996,B.1.609,ORF3a protein,275,Mexico,2021-01-30,2021,1,30
UCK92997,B.1.609,envelope protein,75,Mexico,2021-01-30,2021,1,30
UCK92998,B.1.609,membrane glycoprotein,222,Mexico,2021-01-30,2021,1,30
UCK92999,B.1.609,ORF6 protein,61,Mexico,2021-01-30,2021,1,30
UCK93000,B.1.609,ORF7a protein,121,Mexico,2021-01-30,2021,1,30
UCK93001,B.1.609,ORF7b protein,43,Mexico,2021-01-30,2021,1,30
UCK93002,B.1.609,ORF8 protein,121,Mexico,2021-01-30,2021,1,30
UCK93003,B.1.609,nucleocapsid phosphoprotein,419,Mexico,2021-01-30,2021,1,30
UCK93004,B.1.609,ORF10 protein,38,Mexico,2021-01-30,2021,1,30
UCK93053,B.1.243,ORF1ab polyprotein,7096,Mexico,2021-02-11,2021,2,11
UCK93054,B.1.243,ORF1a polyprotein,4405,Mexico,2021-02-11,2021,2,11
UCK93055,B.1.243,surface glycoprotein,1273,Mexico,2021-02-11,2021,2,11
UCK93056,B.1.243,ORF3a protein,275,Mexico,2021-02-11,2021,2,11
UCK93057,B.1.243,envelope protein,75,Mexico,2021-02-11,2021,2,11
UCK93058,B.1.243,membrane glycoprotein,222,Mexico,2021-02-11,2021,2,11
UCK93059,B.1.243,ORF6 protein,61,Mexico,2021-02-11,2021,2,11
UCK93060,B.1.243,ORF7a protein,121,Mexico,2021-02-11,2021,2,11
UCK93061,B.1.243,ORF7b protein,43,Mexico,2021-02-11,2021,2,11
UCK93062,B.1.243,ORF8 protein,121,Mexico,2021-02-11,2021,2,11
UCK93063,B.1.243,nucleocapsid phosphoprotein,419,Mexico,2021-02-11,2021,2,11
UCK93064,B.1.243,ORF10 protein,38,Mexico,2021-02-11,2021,2,11
UCK93113,B.1.609,ORF1ab polyprotein,7096,Mexico,2021-02-28,2021,2,28
UCK93114,B.1.609,ORF1a polyprotein,4405,Mexico,2021-02-28,2021,2,28
UCK93115,B.1.609,surface glycoprotein,1273,Mexico,2021-02-28,2021,2,28
UCK93116,B.1.609,ORF3a protein,275,Mexico,2021-02-28,2021,2,28
UCK93117,B.1.609,envelope protein,75,Mexico,2021-02-28,2021,2,28
UCK93118,B.1.609,membrane glycoprotein,222,Mexico,2021-02-28,2021,2,28
UCK93119,B.1.609,ORF6 protein,61,Mexico,2021-02-28,2021,2,28
UCK93120,B.1.609,ORF7a protein,121,Mexico,2021-02-28,2021,2,28
UCK93121,B.1.609,ORF7b protein,43,Mexico,2021-02-28,2021,2,28
UCK93122,B.1.609,ORF8 protein,121,Mexico,2021-02-28,2021,2,28
UCK93123,B.1.609,nucleocapsid phosphoprotein,419,Mexico,2021-02-28,2021,2,28
UCK93124,B.1.609,ORF10 protein,38,Mexico,2021-02-28,2021,2,28
UCK93244,B.1.1.432,ORF1ab polyprotein,7096,Mexico,2021-02-10,2021,2,10
UCK93245,B.1.1.432,ORF1a polyprotein,4405,Mexico,2021-02-10,2021,2,10
UCK93246,B.1.1.432,surface glycoprotein,1273,Mexico,2021-02-10,2021,2,10
UCK93247,B.1.1.432,ORF3a protein,275,Mexico,2021-02-10,2021,2,10
UCK93248,B.1.1.432,envelope protein,75,Mexico,2021-02-10,2021,2,10
UCK93249,B.1.1.432,membrane glycoprotein,222,Mexico,2021-02-10,2021,2,10
UCK93250,B.1.1.432,ORF6 protein,61,Mexico,2021-02-10,2021,2,10
UCK93251,B.1.1.432,ORF7a protein,121,Mexico,2021-02-10,2021,2,10
UCK93252,B.1.1.432,ORF7b protein,43,Mexico,2021-02-10,2021,2,10
UCK93253,B.1.1.432,ORF8 protein,121,Mexico,2021-02-10,2021,2,10
UCK93254,B.1.1.432,nucleocapsid phosphoprotein,419,Mexico,2021-02-10,2021,2,10
UCK93255,B.1.1.432,ORF10 protein,38,Mexico,2021-02-10,2021,2,10
UCK93948,B.1.1.7,ORF1ab polyprotein,7093,Mexico,2021-02-10,2021,2,10
UCK93949,B.1.1.7,ORF1a polyprotein,4402,Mexico,2021-02-10,2021,2,10
UCK93950,B.1.1.7,surface glycoprotein,1270,Mexico,2021-02-10,2021,2,10
UCK93951,B.1.1.7,ORF3a protein,275,Mexico,2021-02-10,2021,2,10
UCK93952,B.1.1.7,envelope protein,75,Mexico,2021-02-10,2021,2,10
UCK93953,B.1.1.7,membrane glycoprotein,222,Mexico,2021-02-10,2021,2,10
UCK93954,B.1.1.7,ORF6 protein,61,Mexico,2021-02-10,2021,2,10
UCK93955,B.1.1.7,ORF7a protein,121,Mexico,2021-02-10,2021,2,10
UCK93956,B.1.1.7,ORF7b protein,43,Mexico,2021-02-10,2021,2,10
UCK93957,B.1.1.7,,26,Mexico,2021-02-10,2021,2,10
UCK93958,B.1.1.7,nucleocapsid phosphoprotein,419,Mexico,2021-02-10,2021,2,10
UCK93959,B.1.1.7,ORF10 protein,38,Mexico,2021-02-10,2021,2,10
UCK93996,P.1,ORF1ab polyprotein,7093,Mexico,2021-02-03,2021,2,3
UCK93997,P.1,ORF1a polyprotein,4402,Mexico,2021-02-03,2021,2,3
UCK93998,P.1,surface glycoprotein,1273,Mexico,2021-02-03,2021,2,3
UCK93999,P.1,ORF3a protein,275,Mexico,2021-02-03,2021,2,3
UCK94000,P.1,envelope protein,75,Mexico,2021-02-03,2021,2,3
UCK94001,P.1,membrane glycoprotein,222,Mexico,2021-02-03,2021,2,3
UCK94002,P.1,ORF6 protein,61,Mexico,2021-02-03,2021,2,3
UCK94003,P.1,ORF7a protein,121,Mexico,2021-02-03,2021,2,3
UCK94004,P.1,ORF7b protein,43,Mexico,2021-02-03,2021,2,3
UCK94005,P.1,ORF8 protein,121,Mexico,2021-02-03,2021,2,3
UCK94006,P.1,nucleocapsid phosphoprotein,419,Mexico,2021-02-03,2021,2,3
UCK94007,P.1,ORF10 protein,38,Mexico,2021-02-03,2021,2,3
UCK94377,B.1.1,ORF1ab polyprotein,7096,Mexico,2021-01-30,2021,1,30
UCK94378,B.1.1,ORF1a polyprotein,4405,Mexico,2021-01-30,2021,1,30
UCK94379,B.1.1,surface glycoprotein,1273,Mexico,2021-01-30,2021,1,30
UCK94380,B.1.1,ORF3a protein,275,Mexico,2021-01-30,2021,1,30
UCK94381,B.1.1,envelope protein,75,Mexico,2021-01-30,2021,1,30
UCK94382,B.1.1,membrane glycoprotein,222,Mexico,2021-01-30,2021,1,30
UCK94383,B.1.1,ORF6 protein,61,Mexico,2021-01-30,2021,1,30
UCK94384,B.1.1,ORF7a protein,121,Mexico,2021-01-30,2021,1,30
UCK94385,B.1.1,ORF7b protein,43,Mexico,2021-01-30,2021,1,30
UCK94386,B.1.1,ORF8 protein,121,Mexico,2021-01-30,2021,1,30
UCK94387,B.1.1,nucleocapsid phosphoprotein,419,Mexico,2021-01-30,2021,1,30
UCK94388,B.1.1,ORF10 protein,38,Mexico,2021-01-30,2021,1,30
UCK94784,B.1.551,ORF1ab polyprotein,7096,Mexico,2021-02-11,2021,2,11
UCK94785,B.1.551,ORF1a polyprotein,4405,Mexico,2021-02-11,2021,2,11
UCK94786,B.1.551,surface glycoprotein,1273,Mexico,2021-02-11,2021,2,11
UCK94787,B.1.551,ORF3a protein,275,Mexico,2021-02-11,2021,2,11
UCK94788,B.1.551,envelope protein,75,Mexico,2021-02-11,2021,2,11
UCK94789,B.1.551,membrane glycoprotein,222,Mexico,2021-02-11,2021,2,11
UCK94790,B.1.551,ORF6 protein,61,Mexico,2021-02-11,2021,2,11
UCK94791,B.1.551,ORF7a protein,121,Mexico,2021-02-11,2021,2,11
UCK94792,B.1.551,ORF7b protein,43,Mexico,2021-02-11,2021,2,11
UCK94793,B.1.551,ORF8 protein,121,Mexico,2021-02-11,2021,2,11
UCK94794,B.1.551,nucleocapsid phosphoprotein,419,Mexico,2021-02-11,2021,2,11
UCK94795,B.1.551,ORF10 protein,38,Mexico,2021-02-11,2021,2,11
UCK95020,B.1.1.222,ORF1ab polyprotein,7096,Mexico,2021-02-12,2021,2,12
UCK95021,B.1.1.222,ORF1a polyprotein,4405,Mexico,2021-02-12,2021,2,12
UCK95022,B.1.1.222,surface glycoprotein,1273,Mexico,2021-02-12,2021,2,12
UCK95023,B.1.1.222,ORF3a protein,275,Mexico,2021-02-12,2021,2,12
UCK95024,B.1.1.222,envelope protein,75,Mexico,2021-02-12,2021,2,12
UCK95025,B.1.1.222,membrane glycoprotein,222,Mexico,2021-02-12,2021,2,12
UCK95026,B.1.1.222,ORF6 protein,61,Mexico,2021-02-12,2021,2,12
UCK95027,B.1.1.222,ORF7a protein,121,Mexico,2021-02-12,2021,2,12
UCK95028,B.1.1.222,ORF7b protein,43,Mexico,2021-02-12,2021,2,12
UCK95029,B.1.1.222,ORF8 protein,121,Mexico,2021-02-12,2021,2,12
UCK95030,B.1.1.222,nucleocapsid phosphoprotein,419,Mexico,2021-02-12,2021,2,12
UCK95031,B.1.1.222,ORF10 protein,38,Mexico,2021-02-12,2021,2,12
UCK98187,B.1.1,ORF1ab polyprotein,7096,Mexico,2021-02-23,2021,2,23
UCK98188,B.1.1,ORF1a polyprotein,4405,Mexico,2021-02-23,2021,2,23
UCK98189,B.1.1,surface glycoprotein,1273,Mexico,2021-02-23,2021,2,23
UCK98190,B.1.1,ORF3a protein,275,Mexico,2021-02-23,2021,2,23
UCK98191,B.1.1,envelope protein,75,Mexico,2021-02-23,2021,2,23
UCK98192,B.1.1,membrane glycoprotein,222,Mexico,2021-02-23,2021,2,23
UCK98193,B.1.1,ORF6 protein,61,Mexico,2021-02-23,2021,2,23
UCK98194,B.1.1,ORF7a protein,121,Mexico,2021-02-23,2021,2,23
UCK98195,B.1.1,ORF7b protein,43,Mexico,2021-02-23,2021,2,23
UCK98196,B.1.1,ORF8 protein,121,Mexico,2021-02-23,2021,2,23
UCK98197,B.1.1,nucleocapsid phosphoprotein,419,Mexico,2021-02-23,2021,2,23
UCK98198,B.1.1,ORF10 protein,38,Mexico,2021-02-23,2021,2,23
UCK98319,B.1.558,ORF1ab polyprotein,7096,Mexico,2021-02-12,2021,2,12
UCK98320,B.1.558,ORF1a polyprotein,4405,Mexico,2021-02-12,2021,2,12
UCK98321,B.1.558,surface glycoprotein,1273,Mexico,2021-02-12,2021,2,12
UCK98322,B.1.558,ORF3a protein,275,Mexico,2021-02-12,2021,2,12
UCK98323,B.1.558,envelope protein,75,Mexico,2021-02-12,2021,2,12
UCK98324,B.1.558,membrane glycoprotein,222,Mexico,2021-02-12,2021,2,12
UCK98325,B.1.558,ORF6 protein,61,Mexico,2021-02-12,2021,2,12
UCK98326,B.1.558,ORF7a protein,121,Mexico,2021-02-12,2021,2,12
UCK98327,B.1.558,ORF7b protein,43,Mexico,2021-02-12,2021,2,12
UCK98328,B.1.558,ORF8 protein,121,Mexico,2021-02-12,2021,2,12
UCK98329,B.1.558,nucleocapsid phosphoprotein,419,Mexico,2021-02-12,2021,2,12
UCK98330,B.1.558,ORF10 protein,38,Mexico,2021-02-12,2021,2,12
UCK98602,B.1.1.316,ORF1ab polyprotein,7096,Mexico,2021-02-15,2021,2,15
UCK98603,B.1.1.316,ORF1a polyprotein,4405,Mexico,2021-02-15,2021,2,15
UCK98604,B.1.1.316,surface glycoprotein,1273,Mexico,2021-02-15,2021,2,15
UCK98605,B.1.1.316,ORF3a protein,275,Mexico,2021-02-15,2021,2,15
UCK98606,B.1.1.316,envelope protein,75,Mexico,2021-02-15,2021,2,15
UCK98607,B.1.1.316,membrane glycoprotein,222,Mexico,2021-02-15,2021,2,15
UCK98608,B.1.1.316,ORF6 protein,61,Mexico,2021-02-15,2021,2,15
UCK98609,B.1.1.316,ORF7a protein,121,Mexico,2021-02-15,2021,2,15
UCK98610,B.1.1.316,ORF7b protein,43,Mexico,2021-02-15,2021,2,15
UCK98611,B.1.1.316,ORF8 protein,121,Mexico,2021-02-15,2021,2,15
UCK98612,B.1.1.316,nucleocapsid phosphoprotein,419,Mexico,2021-02-15,2021,2,15
UCK98613,B.1.1.316,ORF10 protein,38,Mexico,2021-02-15,2021,2,15
UCL01297,B.1.635,ORF1ab polyprotein,7096,Mexico,2021-02-22,2021,2,22
UCL01298,B.1.635,ORF1a polyprotein,4405,Mexico,2021-02-22,2021,2,22
UCL01299,B.1.635,surface glycoprotein,1269,Mexico,2021-02-22,2021,2,22
UCL01300,B.1.635,ORF3a protein,274,Mexico,2021-02-22,2021,2,22
UCL01301,B.1.635,envelope protein,75,Mexico,2021-02-22,2021,2,22
UCL01302,B.1.635,membrane glycoprotein,222,Mexico,2021-02-22,2021,2,22
UCL01303,B.1.635,ORF6 protein,61,Mexico,2021-02-22,2021,2,22
UCL01304,B.1.635,ORF7a protein,121,Mexico,2021-02-22,2021,2,22
UCL01305,B.1.635,ORF7b protein,43,Mexico,2021-02-22,2021,2,22
UCL01306,B.1.635,ORF8 protein,121,Mexico,2021-02-22,2021,2,22
UCL01307,B.1.635,nucleocapsid phosphoprotein,419,Mexico,2021-02-22,2021,2,22
UCL01308,B.1.635,ORF10 protein,38,Mexico,2021-02-22,2021,2,22
UCL02397,B.1.396,ORF1ab polyprotein,7096,Mexico,2021-02-11,2021,2,11
UCL02398,B.1.396,ORF1a polyprotein,4405,Mexico,2021-02-11,2021,2,11
UCL02399,B.1.396,surface glycoprotein,1273,Mexico,2021-02-11,2021,2,11
UCL02400,B.1.396,ORF3a protein,275,Mexico,2021-02-11,2021,2,11
UCL02401,B.1.396,envelope protein,75,Mexico,2021-02-11,2021,2,11
UCL02402,B.1.396,membrane glycoprotein,222,Mexico,2021-02-11,2021,2,11
UCL02403,B.1.396,ORF6 protein,61,Mexico,2021-02-11,2021,2,11
UCL02404,B.1.396,ORF7a protein,121,Mexico,2021-02-11,2021,2,11
UCL02405,B.1.396,ORF7b protein,43,Mexico,2021-02-11,2021,2,11
UCL02406,B.1.396,ORF8 protein,121,Mexico,2021-02-11,2021,2,11
UCL02407,B.1.396,nucleocapsid phosphoprotein,419,Mexico,2021-02-11,2021,2,11
UCL02408,B.1.396,ORF10 protein,38,Mexico,2021-02-11,2021,2,11
UCL02661,B.1.1.207,ORF1ab polyprotein,7096,Mexico,2021-02-16,2021,2,16
UCL02662,B.1.1.207,ORF1a polyprotein,4405,Mexico,2021-02-16,2021,2,16
UCL02663,B.1.1.207,surface glycoprotein,1273,Mexico,2021-02-16,2021,2,16
UCL02664,B.1.1.207,ORF3a protein,275,Mexico,2021-02-16,2021,2,16
UCL02665,B.1.1.207,envelope protein,75,Mexico,2021-02-16,2021,2,16
UCL02666,B.1.1.207,membrane glycoprotein,222,Mexico,2021-02-16,2021,2,16
UCL02667,B.1.1.207,ORF6 protein,61,Mexico,2021-02-16,2021,2,16
UCL02668,B.1.1.207,ORF7a protein,121,Mexico,2021-02-16,2021,2,16
UCL02669,B.1.1.207,ORF7b protein,43,Mexico,2021-02-16,2021,2,16
UCL02670,B.1.1.207,ORF8 protein,121,Mexico,2021-02-16,2021,2,16
UCL02671,B.1.1.207,nucleocapsid phosphoprotein,419,Mexico,2021-02-16,2021,2,16
UCL02672,B.1.1.207,ORF10 protein,38,Mexico,2021-02-16,2021,2,16
UCL02755,A.2.5,ORF1ab polyprotein,7096,Mexico,2021-02-19,2021,2,19
UCL02756,A.2.5,ORF1a polyprotein,4405,Mexico,2021-02-19,2021,2,19
UCL02757,A.2.5,surface glycoprotein,1273,Mexico,2021-02-19,2021,2,19
UCL02758,A.2.5,ORF3a protein,275,Mexico,2021-02-19,2021,2,19
UCL02759,A.2.5,envelope protein,75,Mexico,2021-02-19,2021,2,19
UCL02760,A.2.5,membrane glycoprotein,222,Mexico,2021-02-19,2021,2,19
UCL02761,A.2.5,ORF6 protein,61,Mexico,2021-02-19,2021,2,19
UCL02762,A.2.5,ORF7a protein,121,Mexico,2021-02-19,2021,2,19
UCL02763,A.2.5,ORF7b protein,43,Mexico,2021-02-19,2021,2,19
UCL02764,A.2.5,ORF8 protein,121,Mexico,2021-02-19,2021,2,19
UCL02765,A.2.5,nucleocapsid phosphoprotein,419,Mexico,2021-02-19,2021,2,19
UCL02766,A.2.5,ORF10 protein,38,Mexico,2021-02-19,2021,2,19
UCL06229,B.1.239,ORF1ab polyprotein,7095,Mexico,2021-02-11,2021,2,11
UCL06230,B.1.239,ORF1a polyprotein,4404,Mexico,2021-02-11,2021,2,11
UCL06231,B.1.239,surface glycoprotein,1273,Mexico,2021-02-11,2021,2,11
UCL06232,B.1.239,ORF3a protein,275,Mexico,2021-02-11,2021,2,11
UCL06233,B.1.239,envelope protein,75,Mexico,2021-02-11,2021,2,11
UCL06234,B.1.239,membrane glycoprotein,222,Mexico,2021-02-11,2021,2,11
UCL06235,B.1.239,ORF6 protein,61,Mexico,2021-02-11,2021,2,11
UCL06236,B.1.239,ORF7a protein,121,Mexico,2021-02-11,2021,2,11
UCL06237,B.1.239,ORF7b protein,43,Mexico,2021-02-11,2021,2,11
UCL06238,B.1.239,ORF8 protein,121,Mexico,2021-02-11,2021,2,11
UCL06239,B.1.239,nucleocapsid phosphoprotein,419,Mexico,2021-02-11,2021,2,11
UCL06240,B.1.239,ORF10 protein,38,Mexico,2021-02-11,2021,2,11
UCL06454,B.1.561,ORF1ab polyprotein,7096,Mexico,2021-02-18,2021,2,18
UCL06455,B.1.561,ORF1a polyprotein,4405,Mexico,2021-02-18,2021,2,18
UCL06456,B.1.561,surface glycoprotein,1273,Mexico,2021-02-18,2021,2,18
UCL06457,B.1.561,ORF3a protein,275,Mexico,2021-02-18,2021,2,18
UCL06458,B.1.561,envelope protein,75,Mexico,2021-02-18,2021,2,18
UCL06459,B.1.561,membrane glycoprotein,222,Mexico,2021-02-18,2021,2,18
UCL06460,B.1.561,ORF6 protein,61,Mexico,2021-02-18,2021,2,18
UCL06461,B.1.561,ORF7a protein,121,Mexico,2021-02-18,2021,2,18
UCL06462,B.1.561,ORF7b protein,43,Mexico,2021-02-18,2021,2,18
UCL06463,B.1.561,ORF8 protein,121,Mexico,2021-02-18,2021,2,18
UCL06464,B.1.561,nucleocapsid phosphoprotein,419,Mexico,2021-02-18,2021,2,18
UCL06465,B.1.561,ORF10 protein,38,Mexico,2021-02-18,2021,2,18
UCL06547,B.1.241,ORF1ab polyprotein,7096,Mexico,2021-02-23,2021,2,23
UCL06548,B.1.241,ORF1a polyprotein,4405,Mexico,2021-02-23,2021,2,23
UCL06549,B.1.241,surface glycoprotein,1273,Mexico,2021-02-23,2021,2,23
UCL06550,B.1.241,ORF3a protein,275,Mexico,2021-02-23,2021,2,23
UCL06551,B.1.241,envelope protein,75,Mexico,2021-02-23,2021,2,23
UCL06552,B.1.241,membrane glycoprotein,222,Mexico,2021-02-23,2021,2,23
UCL06553,B.1.241,ORF6 protein,61,Mexico,2021-02-23,2021,2,23
UCL06554,B.1.241,ORF7a protein,121,Mexico,2021-02-23,2021,2,23
UCL06555,B.1.241,ORF7b protein,43,Mexico,2021-02-23,2021,2,23
UCL06556,B.1.241,ORF8 protein,121,Mexico,2021-02-23,2021,2,23
UCL06557,B.1.241,nucleocapsid phosphoprotein,419,Mexico,2021-02-23,2021,2,23
UCL06558,B.1.241,ORF10 protein,38,Mexico,2021-02-23,2021,2,23
UCL08538,B.1.397,ORF1ab polyprotein,7096,Mexico,2021-02-19,2021,2,19
UCL08539,B.1.397,ORF1a polyprotein,4405,Mexico,2021-02-19,2021,2,19
UCL08540,B.1.397,surface glycoprotein,1273,Mexico,2021-02-19,2021,2,19
UCL08541,B.1.397,ORF3a protein,275,Mexico,2021-02-19,2021,2,19
UCL08542,B.1.397,envelope protein,75,Mexico,2021-02-19,2021,2,19
UCL08543,B.1.397,membrane glycoprotein,222,Mexico,2021-02-19,2021,2,19
UCL08544,B.1.397,ORF6 protein,61,Mexico,2021-02-19,2021,2,19
UCL08545,B.1.397,ORF7a protein,121,Mexico,2021-02-19,2021,2,19
UCL08546,B.1.397,ORF7b protein,43,Mexico,2021-02-19,2021,2,19
UCL08547,B.1.397,ORF8 protein,121,Mexico,2021-02-19,2021,2,19
UCL08548,B.1.397,nucleocapsid phosphoprotein,419,Mexico,2021-02-19,2021,2,19
UCL08549,B.1.397,ORF10 protein,38,Mexico,2021-02-19,2021,2,19
WAU90486,AY.3,ORF1ab polyprotein,7096,Mexico,2021-11-29,2021,11,29
WAU90487,AY.3,ORF1a polyprotein,4405,Mexico,2021-11-29,2021,11,29
WAU90488,AY.3,surface glycoprotein,1271,Mexico,2021-11-29,2021,11,29
WAU90489,AY.3,ORF3a protein,275,Mexico,2021-11-29,2021,11,29
WAU90490,AY.3,envelope protein,75,Mexico,2021-11-29,2021,11,29
WAU90491,AY.3,membrane glycoprotein,222,Mexico,2021-11-29,2021,11,29
WAU90492,AY.3,ORF6 protein,61,Mexico,2021-11-29,2021,11,29
WAU90493,AY.3,ORF7a protein,121,Mexico,2021-11-29,2021,11,29
WAU90494,AY.3,ORF7b protein,43,Mexico,2021-11-29,2021,11,29
WAU90495,AY.3,ORF8 protein,119,Mexico,2021-11-29,2021,11,29
WAU90496,AY.3,nucleocapsid phosphoprotein,419,Mexico,2021-11-29,2021,11,29
WAU90497,AY.3,ORF10 protein,38,Mexico,2021-11-29,2021,11,29
WAU90498,AY.20,ORF1ab polyprotein,7096,Mexico,2021-11-18,2021,11,18
WAU90499,AY.20,ORF1a polyprotein,4405,Mexico,2021-11-18,2021,11,18
WAU90500,AY.20,surface glycoprotein,1271,Mexico,2021-11-18,2021,11,18
WAU90501,AY.20,ORF3a protein,275,Mexico,2021-11-18,2021,11,18
WAU90502,AY.20,envelope protein,75,Mexico,2021-11-18,2021,11,18
WAU90503,AY.20,membrane glycoprotein,222,Mexico,2021-11-18,2021,11,18
WAU90504,AY.20,ORF6 protein,61,Mexico,2021-11-18,2021,11,18
WAU90505,AY.20,ORF7a protein,121,Mexico,2021-11-18,2021,11,18
WAU90506,AY.20,ORF7b protein,43,Mexico,2021-11-18,2021,11,18
WAU90507,AY.20,ORF8 protein,119,Mexico,2021-11-18,2021,11,18
WAU90508,AY.20,nucleocapsid phosphoprotein,419,Mexico,2021-11-18,2021,11,18
WAU90509,AY.20,ORF10 protein,38,Mexico,2021-11-18,2021,11,18
WAU90521,AY.113,ORF1ab polyprotein,7096,Mexico,2021-11-21,2021,11,21
WAU90522,AY.113,ORF1a polyprotein,4405,Mexico,2021-11-21,2021,11,21
WAU90523,AY.113,surface glycoprotein,1271,Mexico,2021-11-21,2021,11,21
WAU90524,AY.113,ORF3a protein,275,Mexico,2021-11-21,2021,11,21
WAU90525,AY.113,envelope protein,75,Mexico,2021-11-21,2021,11,21
WAU90526,AY.113,membrane glycoprotein,222,Mexico,2021-11-21,2021,11,21
WAU90527,AY.113,ORF6 protein,61,Mexico,2021-11-21,2021,11,21
WAU90528,AY.113,ORF7a protein,121,Mexico,2021-11-21,2021,11,21
WAU90529,AY.113,ORF7b protein,43,Mexico,2021-11-21,2021,11,21
WAU90530,AY.113,ORF8 protein,119,Mexico,2021-11-21,2021,11,21
WAU90531,AY.113,nucleocapsid phosphoprotein,419,Mexico,2021-11-21,2021,11,21
WAU90532,AY.113,ORF10 protein,38,Mexico,2021-11-21,2021,11,21
WAU90556,AY.26,ORF1ab polyprotein,7096,Mexico,2021-11-20,2021,11,20
WAU90557,AY.26,ORF1a polyprotein,4405,Mexico,2021-11-20,2021,11,20
WAU90558,AY.26,surface glycoprotein,1271,Mexico,2021-11-20,2021,11,20
WAU90559,AY.26,ORF3a protein,275,Mexico,2021-11-20,2021,11,20
WAU90560,AY.26,envelope protein,75,Mexico,2021-11-20,2021,11,20
WAU90561,AY.26,membrane glycoprotein,222,Mexico,2021-11-20,2021,11,20
WAU90562,AY.26,ORF6 protein,61,Mexico,2021-11-20,2021,11,20
WAU90563,AY.26,ORF7a protein,121,Mexico,2021-11-20,2021,11,20
WAU90564,AY.26,ORF7b protein,43,Mexico,2021-11-20,2021,11,20
WAU90565,AY.26,ORF8 protein,119,Mexico,2021-11-20,2021,11,20
WAU90566,AY.26,nucleocapsid phosphoprotein,419,Mexico,2021-11-20,2021,11,20
WAU90567,AY.26,ORF10 protein,38,Mexico,2021-11-20,2021,11,20
WAU90568,AY.26,ORF1ab polyprotein,7096,Mexico,2021-12-03,2021,12,3
WAU90569,AY.26,ORF1a polyprotein,4405,Mexico,2021-12-03,2021,12,3
WAU90570,AY.26,surface glycoprotein,1271,Mexico,2021-12-03,2021,12,3
WAU90571,AY.26,ORF3a protein,275,Mexico,2021-12-03,2021,12,3
